step,elapsed_sec,best_agent,best_loss,best_cell_acc,best_board_acc,avg_cell_acc,avg_board_acc,theta_spread,j_plus_1,j_minus_1,plus1_obj_ce,plus1_obj_prob_true,plus1_obj_margin,plus1_obj_entropy,plus1_objective,minus1_obj_ce,minus1_obj_prob_true,minus1_obj_margin,minus1_obj_entropy,minus1_objective,j_plus_2,j_minus_2,plus2_obj_ce,plus2_obj_prob_true,plus2_obj_margin,plus2_obj_entropy,plus2_objective,minus2_obj_ce,minus2_obj_prob_true,minus2_obj_margin,minus2_obj_entropy,minus2_objective,j_plus_3,j_minus_3,plus3_obj_ce,plus3_obj_prob_true,plus3_obj_margin,plus3_obj_entropy,plus3_objective,minus3_obj_ce,minus3_obj_prob_true,minus3_obj_margin,minus3_obj_entropy,minus3_objective,j_plus,j_minus,update_norm,theta_l2,theta_max_abs,theta_finite
1,1.56,2,1.3868634700775146,0.252197265625,0.0,0.2489013671875,0.0,0.0007791231037117541,-1.3863189220428467,-1.386284351348877,1.3863189220428467,0.25022071599960327,-0.048839934170246124,1.38539457321167,-1.3863189220428467,1.386284351348877,0.2502157390117645,-0.04650243744254112,1.3854484558105469,-1.386284351348877,-1.3863482475280762,-1.3862800598144531,1.3863482475280762,0.2502208948135376,-0.04993442818522453,1.3853644132614136,-1.3863482475280762,1.3862800598144531,0.25021108984947205,-0.045285433530807495,1.3854705095291138,-1.3862800598144531,-1.3863849639892578,-1.386284589767456,1.3863849639892578,0.250219464302063,-0.050962112843990326,1.3853330612182617,-1.3863849639892578,1.386284589767456,0.25020506978034973,-0.044053710997104645,1.385488748550415,-1.386284589767456,-1.3863189220428467,-1.386284351348877,0.00103496212977916,26.411069869995117,1.0031379461288452,True
250,144.016,1,1.386920690536499,0.250244140625,0.0,0.24774169921875,0.0,0.0006398868863470852,-1.3853602409362793,-1.3853919506072998,1.3853602409362793,0.25044864416122437,-0.045850977301597595,1.3854457139968872,-1.3853602409362793,1.3853919506072998,0.25045040249824524,-0.04681927338242531,1.3854053020477295,-1.3853919506072998,-1.3853497505187988,-1.3854130506515503,1.3853497505187988,0.2504466772079468,-0.04536549001932144,1.385465145111084,-1.3853497505187988,1.3854130506515503,0.2504501938819885,-0.047298770397901535,1.385384202003479,-1.3854130506515503,-1.3853427171707153,-1.3854373693466187,1.3853427171707153,0.2504439353942871,-0.04488120600581169,1.385483741760254,-1.3853427171707153,1.3854373693466187,0.2504492402076721,-0.047772906720638275,1.3853628635406494,-1.3854373693466187,-1.3853602409362793,-1.3853919506072998,3.0316581614897586e-05,26.40890884399414,1.0023170709609985,True
500,287.12,3,1.387379139661789,0.251220703125,0.0,0.24908447265625,0.0,0.0005955488886684179,-1.3872220516204834,-1.3872089385986328,1.3872220516204834,0.2499840259552002,-0.04881340265274048,1.3854310512542725,-1.3872220516204834,1.3872089385986328,0.2499900907278061,-0.04911649227142334,1.385420560836792,-1.3872089385986328,-1.3872284889221191,-1.3872027397155762,1.3872284889221191,0.24998041987419128,-0.04859180748462677,1.3854386806488037,-1.3872284889221191,1.3872027397155762,0.2499924749135971,-0.04920254647731781,1.3854176998138428,-1.3872027397155762,-1.3872344493865967,-1.3871967792510986,1.3872344493865967,0.2499765008687973,-0.048320472240448,1.3854479789733887,-1.3872344493865967,1.3871967792510986,0.2499944418668747,-0.04924796521663666,1.3854161500930786,-1.3871967792510986,-1.3872220516204834,-1.3872089385986328,1.8586308215162717e-05,26.407590866088867,1.002230167388916,True
750,430.125,2,1.3865514397621155,0.2578125,0.0,0.2501220703125,0.0,0.0005652757245115936,-1.3860454559326172,-1.3859745264053345,1.3860454559326172,0.2502750754356384,-0.04736075922846794,1.3854315280914307,-1.3860454559326172,1.3859745264053345,0.25029125809669495,-0.04742955043911934,1.3854382038116455,-1.3859745264053345,-1.3860838413238525,-1.385941743850708,1.3860838413238525,0.25026655197143555,-0.047282129526138306,1.3854265213012695,-1.3860838413238525,1.385941743850708,0.25029900670051575,-0.0474214069545269,1.3854401111602783,-1.385941743850708,-1.3861243724822998,-1.3859106302261353,1.3861243724822998,0.2502577304840088,-0.04717274755239487,1.3854209184646606,-1.3861243724822998,1.3859106302261353,0.2503065764904022,-0.04738588631153107,1.3854410648345947,-1.3859106302261353,-1.3860454559326172,-1.3859745264053345,1.3824133930029348e-05,26.410202026367188,1.0025005340576172,True
1000,572.859,0,1.3868512213230133,0.2568359375,0.0,0.2530517578125,0.0,0.0005417708889581263,-1.3880184888839722,-1.388007402420044,1.3880184888839722,0.24978137016296387,-0.04969799518585205,1.385437250137329,-1.3880184888839722,1.388007402420044,0.24978846311569214,-0.05016902834177017,1.3854191303253174,-1.388007402420044,-1.3880246877670288,-1.3880023956298828,1.3880246877670288,0.24977770447731018,-0.04944712668657303,1.3854461908340454,-1.3880246877670288,1.3880023956298828,0.2497919499874115,-0.05038003623485565,1.385410189628601,-1.3880023956298828,-1.3880317211151123,-1.3879971504211426,1.3880317211151123,0.24977388978004456,-0.04919200390577316,1.3854546546936035,-1.3880317211151123,1.3879971504211426,0.24979543685913086,-0.0505686029791832,1.3854012489318848,-1.3879971504211426,-1.3880184888839722,-1.388007402420044,1.1138795343867969e-05,26.407835006713867,1.0003316402435303,True
1250,715.397,0,1.38668692111969,0.253173828125,0.0,0.24761962890625,0.0,0.0005223784828558564,-1.3868746757507324,-1.3868589401245117,1.3868746757507324,0.25006139278411865,-0.04779786616563797,1.3854587078094482,-1.3868746757507324,1.3868589401245117,0.2500779628753662,-0.04893359914422035,1.3854098320007324,-1.3868589401245117,-1.386886477470398,-1.386855959892273,1.386886477470398,0.2500527799129486,-0.04726811498403549,1.3854804039001465,-1.386886477470398,1.386855959892273,0.2500858008861542,-0.0495392270386219,1.3853825330734253,-1.386855959892273,-1.3869009017944336,-1.3868563175201416,1.3869009017944336,0.25004395842552185,-0.04676320031285286,1.385500431060791,-1.3869009017944336,1.3868563175201416,0.25009334087371826,-0.050168946385383606,1.3853530883789062,-1.3868563175201416,-1.3868746757507324,-1.3868589401245117,9.389870683662593e-06,26.407833099365234,1.0003632307052612,True
1500,858.761,3,1.3869288563728333,0.25439453125,0.0,0.24920654296875,0.0,0.0005057879025116563,-1.3863815069198608,-1.3863914012908936,1.3863815069198608,0.25020188093185425,-0.04799596965312958,1.385414719581604,-1.3863815069198608,1.3863914012908936,0.25019559264183044,-0.04729662090539932,1.3854317665100098,-1.3863914012908936,-1.386376142501831,-1.3863961696624756,1.386376142501831,0.25020474195480347,-0.048294492065906525,1.3854074478149414,-1.386376142501831,1.3863961696624756,0.25019222497940063,-0.04689723998308182,1.385441780090332,-1.3863961696624756,-1.386370301246643,-1.3864009380340576,1.386370301246643,0.25020745396614075,-0.04855800420045853,1.3854013681411743,-1.386370301246643,1.3864009380340576,0.2501886487007141,-0.04646576568484306,1.385452389717102,-1.3864009380340576,-1.3863815069198608,-1.3863914012908936,8.146634172589984e-06,26.40766716003418,1.0020467042922974,True
1750,1007.167,1,1.3868791460990906,0.258056640625,0.0,0.2515869140625,0.0,0.0004912485019303858,-1.385019302368164,-1.3850475549697876,1.385019302368164,0.25054123997688293,-0.046233244240283966,1.3854117393493652,-1.385019302368164,1.3850475549697876,0.25052639842033386,-0.04542327672243118,1.385445475578308,-1.3850475549697876,-1.3850057125091553,-1.3850619792938232,1.3850057125091553,0.2505492568016052,-0.04669966921210289,1.3853919506072998,-1.3850057125091553,1.3850619792938232,0.25051963329315186,-0.04508016258478165,1.385459542274475,-1.3850619792938232,-1.3849925994873047,-1.3850765228271484,1.3849925994873047,0.2505576014518738,-0.04720674455165863,1.3853700160980225,-1.3849925994873047,1.3850765228271484,0.2505132853984833,-0.04477850720286369,1.3854718208312988,-1.3850765228271484,-1.385019302368164,-1.3850475549697876,7.211828233266715e-06,26.408720016479492,1.0019896030426025,True
2000,1155.874,0,1.3868536353111267,0.2578125,0.0,0.2508544921875,0.0,0.0004782842006534338,-1.387024164199829,-1.386877417564392,1.387024164199829,0.25005078315734863,-0.04872205853462219,1.3853933811187744,-1.387024164199829,1.386877417564392,0.25007233023643494,-0.047274939715862274,1.3854544162750244,-1.386877417564392,-1.3870999813079834,-1.3868063688278198,1.3870999813079834,0.25004005432128906,-0.04946262389421463,1.3853603601455688,-1.3870999813079834,1.3868063688278198,0.2500830888748169,-0.046564918011426926,1.3854825496673584,-1.3868063688278198,-1.3871769905090332,-1.3867366313934326,1.3871769905090332,0.25002944469451904,-0.05021665245294571,1.3853254318237305,-1.3871769905090332,1.3867366313934326,0.25009381771087646,-0.0458613857626915,1.3855094909667969,-1.3867366313934326,-1.387024164199829,-1.386877417564392,6.492796728707617e-06,26.407743453979492,1.0004520416259766,True
2250,1304.536,2,1.3867340981960297,0.253662109375,0.0,0.248291015625,0.0,0.00046657404163852334,-1.3872618675231934,-1.3873777389526367,1.3872618675231934,0.24997325241565704,-0.048684895038604736,1.385438323020935,-1.3872618675231934,1.3873777389526367,0.24995337426662445,-0.04970642924308777,1.3854002952575684,-1.3873777389526367,-1.3872101306915283,-1.3874421119689941,1.3872101306915283,0.24998237192630768,-0.048239924013614655,1.3854539394378662,-1.3872101306915283,1.3874421119689941,0.2499425858259201,-0.05028174817562103,1.385378122329712,-1.3874421119689941,-1.3871629238128662,-1.3875110149383545,1.3871629238128662,0.24999094009399414,-0.04783920571208,1.3854680061340332,-1.3871629238128662,1.3875110149383545,0.24993127584457397,-0.05089887976646423,1.385353684425354,-1.3875110149383545,-1.3872618675231934,-1.3873777389526367,5.894511559745297e-06,26.409854888916016,1.0022203922271729,True
