step,elapsed_sec,best_agent,best_loss,best_cell_acc,best_board_acc,avg_cell_acc,avg_board_acc,theta_spread,j_plus_1,j_minus_1,plus1_obj_ce,plus1_obj_prob_true,plus1_obj_margin,plus1_obj_entropy,plus1_objective,minus1_obj_ce,minus1_obj_prob_true,minus1_obj_margin,minus1_obj_entropy,minus1_objective,j_plus_2,j_minus_2,plus2_obj_ce,plus2_obj_prob_true,plus2_obj_margin,plus2_obj_entropy,plus2_objective,minus2_obj_ce,minus2_obj_prob_true,minus2_obj_margin,minus2_obj_entropy,minus2_objective,j_plus_3,j_minus_3,plus3_obj_ce,plus3_obj_prob_true,plus3_obj_margin,plus3_obj_entropy,plus3_objective,minus3_obj_ce,minus3_obj_prob_true,minus3_obj_margin,minus3_obj_entropy,minus3_objective,j_plus,j_minus,update_norm,theta_l2,theta_max_abs,theta_finite
2500,1279.254,3,1.3912648856639862,0.480224609375,0.001953125,0.46746826171875,0.00048828125,0.00045583167229779065,0.10582728683948517,0.10552062094211578,1.3930516242980957,0.24847352504730225,-0.033410798758268356,1.3858411312103271,0.10582728683948517,1.3935284614562988,0.2483607828617096,-0.03487315773963928,1.3858180046081543,0.10552062094211578,0.10598334670066833,0.1053699254989624,1.3928046226501465,0.2485319972038269,-0.032681889832019806,1.3858526945114136,0.10598334670066833,1.3937573432922363,0.24830682575702667,-0.03561174124479294,1.3858063220977783,0.1053699254989624,0.10614097118377686,0.10522124171257019,1.3925530910491943,0.24859163165092468,-0.031953491270542145,1.3858641386032104,0.10614097118377686,1.3939788341522217,0.248254656791687,-0.036355242133140564,1.3857946395874023,0.10522124171257019,0.10582728683948517,0.10552062094211578,5.472817974805366e-06,26.365070343017578,1.0018036365509033,True
2750,1399.526,1,1.391779601573944,0.47265625,0.001953125,0.4652099609375,0.0009765625,0.00044599853572435677,0.10620923340320587,0.10626375675201416,1.3921483755111694,0.24870263040065765,-0.032785564661026,1.3858346939086914,0.10620923340320587,1.3919955492019653,0.24873888492584229,-0.032755665481090546,1.3858368396759033,0.10626375675201416,0.10616494715213776,0.1062803864479065,1.3922226428985596,0.24868503212928772,-0.03297819942235947,1.3858332633972168,0.10616494715213776,1.391917109489441,0.2487574964761734,-0.03285388648509979,1.3858377933502197,0.1062803864479065,0.10611109435558319,0.10629303753376007,1.3922951221466064,0.2486678808927536,-0.033272676169872284,1.385831356048584,0.10611109435558319,1.3918373584747314,0.24877634644508362,-0.032995618879795074,1.3858386278152466,0.10629303753376007,0.10620923340320587,0.10626375675201416,5.013157078792574e-06,26.364421844482422,1.0020846128463745,True
3000,1519.383,1,1.3912391662597656,0.474609375,0.0,0.4658203125,0.0,0.000436889793490991,0.10601569712162018,0.10621039569377899,1.3923835754394531,0.24864445626735687,-0.033904023468494415,1.385817527770996,0.10601569712162018,1.3921754360198975,0.24868890643119812,-0.032609641551971436,1.3858414888381958,0.10621039569377899,0.10591866075992584,0.10630781948566437,1.3924853801727295,0.24862298369407654,-0.034557804465293884,1.3858048915863037,0.10591866075992584,1.3920692205429077,0.24871182441711426,-0.031970731914043427,1.3858526945114136,0.10630781948566437,0.10582196712493896,0.10640589892864227,1.3925856351852417,0.24860194325447083,-0.035214126110076904,1.3857918977737427,0.10582196712493896,1.3919615745544434,0.248735249042511,-0.03133191168308258,1.3858633041381836,0.10640589892864227,0.10601569712162018,0.10621039569377899,4.674026058637537e-06,26.364456176757812,1.0020549297332764,True
3250,1639.456,1,1.3915530741214752,0.478271484375,0.0,0.466796875,0.0,0.0004284053575247526,0.10675811767578125,0.1068328320980072,1.39090895652771,0.2490098923444748,-0.031608738005161285,1.3858345746994019,0.10675811767578125,1.390879511833191,0.24901410937309265,-0.030933164060115814,1.3858442306518555,0.1068328320980072,0.10671569406986237,0.10686568915843964,1.3909265995025635,0.24900710582733154,-0.031987376511096954,1.3858290910720825,0.10671569406986237,1.3908677101135254,0.24901562929153442,-0.03063177317380905,1.3858486413955688,0.10686568915843964,0.10667029023170471,0.10689544677734375,1.390946388244629,0.2490038126707077,-0.03238885849714279,1.3858234882354736,0.10667029023170471,1.3908573389053345,0.24901676177978516,-0.03035571798682213,1.385852575302124,0.10689544677734375,0.10675811767578125,0.1068328320980072,4.35565061707166e-06,26.36447525024414,1.0020267963409424,True
3500,1759.697,1,1.3919048607349396,0.472412109375,0.0,0.46527099609375,0.0,0.0004204631259199232,0.10625691711902618,0.10624659061431885,1.3919016122817993,0.24876102805137634,-0.03313949704170227,1.3858234882354736,0.10625691711902618,1.3920494318008423,0.24872127175331116,-0.032697342336177826,1.3858354091644287,0.10624659061431885,0.10625772178173065,0.10623675584793091,1.3918263912200928,0.24878157675266266,-0.033412110060453415,1.3858163356781006,0.10625772178173065,1.3921222686767578,0.2487020343542099,-0.03253038972616196,1.3858401775360107,0.10623675584793091,0.10625666379928589,0.1062229573726654,1.3917503356933594,0.24880260229110718,-0.03370890021324158,1.3858084678649902,0.10625666379928589,1.392194151878357,0.24868322908878326,-0.03240854665637016,1.3858442306518555,0.1062229573726654,0.10625691711902618,0.10624659061431885,4.086831722815987e-06,26.364486694335938,1.0020020008087158,True
3750,1879.871,3,1.3913982510566711,0.475830078125,0.0,0.4654541015625,0.0,0.00041299936128780246,0.10659779608249664,0.10663621127605438,1.3913419246673584,0.2489028424024582,-0.03170853853225708,1.3858416080474854,0.10659779608249664,1.391279935836792,0.24891939759254456,-0.031551919877529144,1.3858399391174316,0.10663621127605438,0.10657998919487,0.10665711760520935,1.3913710117340088,0.2488948553800583,-0.03177764266729355,1.3858429193496704,0.10657998919487,1.3912469148635864,0.248928040266037,-0.031462348997592926,1.3858397006988525,0.10665711760520935,0.10656264424324036,0.10667911171913147,1.3913991451263428,0.24888700246810913,-0.031844303011894226,1.3858445882797241,0.10656264424324036,1.3912123441696167,0.2489369809627533,-0.031366389244794846,1.385839819908142,0.10667911171913147,0.10659779608249664,0.10663621127605438,3.8516122913279105e-06,26.365142822265625,1.0017951726913452,True
4000,2000.188,1,1.3910451829433441,0.486572265625,0.001953125,0.4661865234375,0.00048828125,0.00040595800965093076,0.10599736869335175,0.10596244037151337,1.3926193714141846,0.2485787570476532,-0.0331944115459919,1.3858392238616943,0.10599736869335175,1.392573356628418,0.24859899282455444,-0.03379204124212265,1.385817527770996,0.10596244037151337,0.10601872205734253,0.10594843327999115,1.3926386833190918,0.2485697865486145,-0.03287196904420853,1.3858497142791748,0.10601872205734253,1.3925464153289795,0.2486102432012558,-0.03407163918018341,1.3858060836791992,0.10594843327999115,0.10604254901409149,0.10593633353710175,1.392655611038208,0.24856160581111908,-0.03253490477800369,1.385859727859497,0.10604254901409149,1.3925169706344604,0.24862223863601685,-0.03434213995933533,1.3857946395874023,0.10593633353710175,0.10599736869335175,0.10596244037151337,3.6416715829545865e-06,26.36455726623535,1.001943826675415,True
4250,2122.144,0,1.3915724754333496,0.467041015625,0.001953125,0.46356201171875,0.00048828125,0.00039929241756908596,0.10657645761966705,0.10658688843250275,1.391359567642212,0.2488950490951538,-0.031826358288526535,1.3858346939086914,0.10657645761966705,1.3912711143493652,0.24891948699951172,-0.03205485641956329,1.385828971862793,0.10658688843250275,0.10656529664993286,0.1065872460603714,1.3914084434509277,0.24888160824775696,-0.03175462782382965,1.3858375549316406,0.10656529664993286,1.3912311792373657,0.24893057346343994,-0.032201990485191345,1.3858262300491333,0.1065872460603714,0.10654883086681366,0.10658453404903412,1.391460657119751,0.24886733293533325,-0.03172425180673599,1.3858404159545898,0.10654883086681366,1.3911938667297363,0.24894095957279205,-0.032370440661907196,1.3858234882354736,0.10658453404903412,0.10657645761966705,0.10658688843250275,3.4534975839051185e-06,26.36385726928711,1.000571608543396,True
4500,2242.928,3,1.390844315290451,0.477783203125,0.0,0.4635009765625,0.0,0.0003929665545001626,0.1059027910232544,0.10594558715820312,1.3928513526916504,0.24853476881980896,-0.03346846252679825,1.3858246803283691,0.1059027910232544,1.3928537368774414,0.24852588772773743,-0.032949298620224,1.3858469724655151,0.10594558715820312,0.10588571429252625,0.10597066581249237,1.3928449153900146,0.24854055047035217,-0.033703502267599106,1.3858133554458618,0.10588571429252625,1.3928505182266235,0.24852260947227478,-0.032668910920619965,1.385858178138733,0.10597066581249237,0.10587164759635925,0.10599799454212189,1.3928349018096924,0.2485472559928894,-0.03392113745212555,1.3858022689819336,0.10587164759635925,1.3928444385528564,0.24852004647254944,-0.03237605094909668,1.3858693838119507,0.10599799454212189,0.1059027910232544,0.10594558715820312,3.2848417959030485e-06,26.36528205871582,1.001800775527954,True
4750,2363.683,1,1.3908273875713348,0.489990234375,0.0,0.466552734375,0.0,0.00038694695103913546,0.10670726001262665,0.106559619307518,1.3911216259002686,0.2489507496356964,-0.03131327033042908,1.385849952697754,0.10670726001262665,1.391343355178833,0.2489047348499298,-0.03210790082812309,1.3858206272125244,0.106559619307518,0.10677635669708252,0.10648052394390106,1.3910053968429565,0.24897529184818268,-0.030983975157141685,1.385864019393921,0.10677635669708252,1.3914477825164795,0.24888348579406738,-0.0325818732380867,1.385805368423462,0.10648052394390106,0.10684233903884888,0.10639798641204834,1.3908861875534058,0.2490006536245346,-0.030697010457515717,1.3858774900436401,0.10684233903884888,1.3915470838546753,0.24886354804039001,-0.033108487725257874,1.3857896327972412,0.10639798641204834,0.10670726001262665,0.106559619307518,3.1396839403896593e-06,26.36467170715332,1.0018582344055176,True
5000,2484.407,3,1.391206979751587,0.47705078125,0.0,0.46759033203125,0.0,0.00038120505632832646,0.1063401848077774,0.10634858906269073,1.3917428255081177,0.24879983067512512,-0.032853640615940094,1.3858312368392944,0.1063401848077774,1.3918187618255615,0.24878203868865967,-0.032515741884708405,1.3858288526535034,0.10634858906269073,0.10633200407028198,0.10634605586528778,1.3917055130004883,0.24880827963352203,-0.03305725008249283,1.3858329057693481,0.10633200407028198,1.3918578624725342,0.24877266585826874,-0.03240818530321121,1.3858282566070557,0.10634605586528778,0.10632289946079254,0.10633648931980133,1.3916687965393066,0.24881649017333984,-0.03326708823442459,1.38583505153656,0.10632289946079254,1.3918977975845337,0.24876292049884796,-0.03236658126115799,1.385827898979187,0.10633648931980133,0.1063401848077774,0.10634858906269073,2.990707343997201e-06,26.365339279174805,1.0017969608306885,True
