step,elapsed_sec,j_plus_1,j_minus_1,plus1_obj_ce,plus1_obj_prob_true,plus1_obj_margin,plus1_obj_soft_cell_acc,plus1_obj_soft_board_acc,plus1_obj_hard_cell_acc,plus1_obj_hard_board_acc,plus1_obj_entropy,plus1_objective,minus1_obj_ce,minus1_obj_prob_true,minus1_obj_margin,minus1_obj_soft_cell_acc,minus1_obj_soft_board_acc,minus1_obj_hard_cell_acc,minus1_obj_hard_board_acc,minus1_obj_entropy,minus1_objective,j_plus_2,j_minus_2,plus2_obj_ce,plus2_obj_prob_true,plus2_obj_margin,plus2_obj_soft_cell_acc,plus2_obj_soft_board_acc,plus2_obj_hard_cell_acc,plus2_obj_hard_board_acc,plus2_obj_entropy,plus2_objective,minus2_obj_ce,minus2_obj_prob_true,minus2_obj_margin,minus2_obj_soft_cell_acc,minus2_obj_soft_board_acc,minus2_obj_hard_cell_acc,minus2_obj_hard_board_acc,minus2_obj_entropy,minus2_objective,j_plus_3,j_minus_3,plus3_obj_ce,plus3_obj_prob_true,plus3_obj_margin,plus3_obj_soft_cell_acc,plus3_obj_soft_board_acc,plus3_obj_hard_cell_acc,plus3_obj_hard_board_acc,plus3_obj_entropy,plus3_objective,minus3_obj_ce,minus3_obj_prob_true,minus3_obj_margin,minus3_obj_soft_cell_acc,minus3_obj_soft_board_acc,minus3_obj_hard_cell_acc,minus3_obj_hard_board_acc,minus3_obj_entropy,minus3_objective,j_plus,j_minus,raw_scalar,scalar,param_l2,param_max_abs,params_finite,loss,cell_acc,board_acc,obj_ce,obj_prob_true,obj_margin,obj_soft_cell_acc,obj_soft_board_acc,obj_hard_cell_acc,obj_hard_board_acc,obj_entropy,objective
2500,680.128,0.0039808484725654125,0.0039808484725654125,0.7021684646606445,0.49610981345176697,-0.01554688811302185,0.4922265410423279,1.218492073161323e-39,0.3980848491191864,0.0,0.6919095516204834,0.0039808484725654125,0.6996747851371765,0.49762746691703796,-0.009579537436366081,0.4952102303504944,1.1274827825778978e-38,0.3980848491191864,0.0,0.6913520097732544,0.0039808484725654125,0.0039808484725654125,0.0039808484725654125,0.7080421447753906,0.493517130613327,-0.02582688070833683,0.48708656430244446,2.2988172387789906e-38,0.3980848491191864,0.0,0.6912379860877991,0.0039808484725654125,0.6974446773529053,0.4984787404537201,-0.006154017988592386,0.49692302942276,1.0361354988048773e-39,0.3980848491191864,0.0,0.6918818354606628,0.0039808484725654125,0.0039808484725654125,0.0039808484725654125,0.7171871662139893,0.4897749125957489,-0.040526825934648514,0.4797365963459015,4.082164572957779e-36,0.3980848491191864,0.0,0.6896288394927979,0.0039808484725654125,0.6988993883132935,0.4975837171077728,-0.009678595699369907,0.49516069889068604,1.9249076485044282e-40,0.3980848491191864,0.0,0.6922260522842407,0.0039808484725654125,0.0039808484725654125,0.0039808484725654125,0.0,0.0,19.055987496418375,1.001233458518982,True,0.7042254507541656,0.3658040364583333,0.0,0.7042254507541656,0.49521850794553757,-0.019137953408062458,0.4904310330748558,3.0235112812258255e-39,0.3658040389418602,0.0,0.6916315406560898,0.003658040310256183
2750,748.822,0.0036100258585065603,0.0036100258585065603,0.7063281536102295,0.4942435026168823,-0.023014508187770844,0.4884927570819855,4.2528623665118176e-39,0.3610025942325592,0.0,0.6914830803871155,0.0036100258585065603,0.7092865705490112,0.49325063824653625,-0.02701004594564438,0.4864950180053711,1.306357578666005e-37,0.3610025942325592,0.0,0.6905091404914856,0.0036100258585065603,0.0036100258585065603,0.0036100258585065603,0.716571033000946,0.49012094736099243,-0.03934827074408531,0.480325847864151,2.9530679541748753e-36,0.3610025942325592,0.0,0.6895185708999634,0.0036100258585065603,0.7218194603919983,0.48883056640625,-0.04459495097398758,0.4777024984359741,7.496592621981768e-34,0.3610025942325592,0.0,0.6868538856506348,0.0036100258585065603,0.0036100258585065603,0.0036100258585065603,0.7331705093383789,0.4840986430644989,-0.06281691789627075,0.4685915410518646,2.565301305203442e-32,0.3610025942325592,0.0,0.6851041913032532,0.0036100258585065603,0.7462013363838196,0.48125743865966797,-0.07410790771245956,0.4629460573196411,1.2926344656060232e-28,0.3610025942325592,0.0,0.6778793334960938,0.0036100258585065603,0.0036100258585065603,0.0036100258585065603,0.0,0.0,19.055886948304288,1.0014067888259888,True,0.7026303112506866,0.3746337890625,0.0,0.7026303112506866,0.4959663152694702,-0.016155555145815015,0.49192220717668533,1.9715523201617923e-39,0.3746337890625,0.0,0.6917293667793274,0.0037463378976099193
3000,817.509,0.0038373481947928667,0.0038373481947928667,0.6999734044075012,0.497489333152771,-0.010158023796975613,0.4949209988117218,1.1318694072906202e-38,0.3837348222732544,0.0,0.691325306892395,0.0038373481947928667,0.7072964906692505,0.49374687671661377,-0.024940960109233856,0.48752954602241516,6.236778693348964e-39,0.3837348222732544,0.0,0.6915180683135986,0.0038373481947928667,0.0038373481947928667,0.0038373481947928667,0.6996577382087708,0.49778154492378235,-0.009045125916600227,0.49547746777534485,2.9397509776632757e-38,0.3837348222732544,0.0,0.6910480260848999,0.0038373481947928667,0.7185987830162048,0.4892050325870514,-0.04281265288591385,0.4785936772823334,8.209159217336932e-36,0.3837348222732544,0.0,0.6893573999404907,0.0038373481947928667,0.0038373481947928667,0.0038373481947928667,0.6979619860649109,0.4983905553817749,-0.0065689729526638985,0.4967154860496521,4.115320718342944e-39,0.3837348222732544,0.0,0.6915313005447388,0.0038373481947928667,0.7338947653770447,0.484207421541214,-0.06202290952205658,0.4689885377883911,2.241985815789435e-31,0.3837348222732544,0.0,0.6842354536056519,0.0038373481947928667,0.0038373481947928667,0.0038373481947928667,0.0,0.0,19.05586135386204,1.0011110305786133,True,0.7012699842453003,0.3851860894097222,0.0,0.7012699842453003,0.4966166764497757,-0.013559961458668113,0.4932200312614441,1.7606828253024974e-39,0.3851860910654068,0.0,0.6917877942323685,0.003851860936265439
3250,886.178,0.0036729599814862013,0.0036729599814862013,0.7029101848602295,0.4954901933670044,-0.018019570037722588,0.49099022150039673,3.6512232786447434e-41,0.3672960102558136,0.0,0.692407488822937,0.0036729599814862013,0.7055840492248535,0.4950408339500427,-0.019939908757805824,0.49003008008003235,8.782323113261011e-38,0.3672960102558136,0.0,0.6906156539916992,0.0036729599814862013,0.0036729599814862013,0.0036729599814862013,0.7056164145469666,0.4940955340862274,-0.02357485517859459,0.48821258544921875,1.7342469794483936e-41,0.3672960102558136,0.0,0.6924943327903748,0.0036729599814862013,0.7087832689285278,0.49405109882354736,-0.023989809677004814,0.4880051016807556,2.8246711685737975e-36,0.3672960102558136,0.0,0.6893859505653381,0.0036729599814862013,0.0036729599814862013,0.0036729599814862013,0.7072228789329529,0.4932200014591217,-0.027074255049228668,0.48646292090415955,4.8372822988492685e-42,0.3672960102558136,0.0,0.692639172077179,0.0036729599814862013,0.7092450261116028,0.49398982524871826,-0.024279121309518814,0.48786041140556335,6.592448399871713e-36,0.3672960102558136,0.0,0.6890408992767334,0.0036729599814862013,0.0036729599814862013,0.0036729599814862013,0.0,0.0,19.05571389900213,1.001125454902649,True,0.7016244977712631,0.3760172526041667,0.0,0.7016244977712631,0.4964025840163231,-0.014414784498512745,0.49279259890317917,1.1928038200379366e-39,0.3760172501206398,0.0,0.69186170399189,0.0037601724034175277
3500,954.855,0.0035207788459956646,0.0035207788459956646,0.6951205730438232,0.49921512603759766,-0.003163563087582588,0.49841827154159546,2.052902250235857e-42,0.3520779013633728,0.0,0.6927397847175598,0.0035207788459956646,0.7150982618331909,0.4907829463481903,-0.03679906576871872,0.48160049319267273,1.243051106732815e-36,0.3520779013633728,0.0,0.6896498799324036,0.0035207788459956646,0.004171549342572689,0.0035207788459956646,0.6880947947502136,0.5025678277015686,0.010263600386679173,0.5051318407058716,2.0879347118439774e-43,0.4171549379825592,0.0,0.6930626630783081,0.004171549342572689,0.7332526445388794,0.4845162630081177,-0.06148342415690422,0.46925824880599976,6.268709187906918e-32,0.3520779013633728,0.0,0.6841392517089844,0.0035207788459956646,0.06758924573659897,0.0035207788459956646,0.6865015625953674,0.5033427476882935,0.013369382359087467,0.5066847205162048,3.377129299022809e-43,0.8995497226715088,0.05859375,0.6931069493293762,0.06758924573659897,0.7570785880088806,0.47715023159980774,-0.08964632451534271,0.45517683029174805,1.7421892943448938e-27,0.3520779013633728,0.0,0.6754266023635864,0.0035207788459956646,0.0035207788459956646,0.0035207788459956646,2.3173435485354016e-05,2.3173435485354016e-05,19.055660415324045,1.001296043395996,True,0.7024727463722229,0.3595106336805556,0.0,0.7024727463722229,0.49593427777290344,-0.016284178011119366,0.4918579012155533,6.264108917947923e-40,0.359510637819767,0.0,0.6919505596160889,0.003595106303691864
3750,1023.556,0.0037320961710065603,0.0037320961710065603,0.71363765001297,0.49203169345855713,-0.031909383833408356,0.4840452969074249,4.076854328885406e-35,0.3732096254825592,0.0,0.6886008977890015,0.0037320961710065603,0.695663571357727,0.4988265633583069,-0.004695551004260778,0.49765220284461975,2.9987787136551085e-43,0.3732096254825592,0.0,0.6929773092269897,0.0037320961710065603,0.0037320961710065603,0.006267903372645378,0.7386936545372009,0.4843186140060425,-0.06226367503404617,0.4688681364059448,1.530734175365079e-28,0.3732096254825592,0.0,0.679169237613678,0.0037320961710065603,0.6874163150787354,0.5030558109283447,0.012215610593557358,0.5061078667640686,6.249791150888684e-43,0.6267903447151184,0.0,0.6927652359008789,0.006267903372645378,0.0037320961710065603,0.006267903372645378,0.762834370136261,0.4778449833393097,-0.08669775724411011,0.45665115118026733,3.132781224798858e-24,0.3732096254825592,0.0,0.6685044169425964,0.0037320961710065603,0.675481379032135,0.5107873678207397,0.04283534362912178,0.5214177370071411,6.063950948549927e-40,0.6267903447151184,0.0,0.6891958713531494,0.006267903372645378,0.0037320961710065603,0.0037320961710065603,-1.4667920060868995e-06,-1.4667920060868995e-06,19.05579131595277,1.001170039176941,True,0.7014339566230774,0.3668484157986111,0.0,0.7014339566230774,0.4964279755949974,-0.014313123421743512,0.4928434267640114,4.947522449037702e-40,0.3668484091758728,0.0,0.6920011937618256,0.0036684840451925993
4000,1092.206,0.0035327146761119366,0.0035327146761119366,0.7012007236480713,0.4964410066604614,-0.014255770482122898,0.49287211894989014,1.3948384784042797e-40,0.353271484375,0.0,0.6922089457511902,0.0035327146761119366,0.7105689644813538,0.49245113134384155,-0.03015262819826603,0.48492369055747986,6.556782013259108e-38,0.353271484375,0.0,0.6908339262008667,0.0035327146761119366,0.0035327146761119366,0.0035327146761119366,0.7079786658287048,0.49337175488471985,-0.02646785043179989,0.4867660701274872,3.590413931785368e-39,0.353271484375,0.0,0.6915814876556396,0.0035327146761119366,0.7237365245819092,0.4871252775192261,-0.05112394317984581,0.47443804144859314,6.443724831646803e-35,0.353271484375,0.0,0.6883856654167175,0.0035327146761119366,0.0035327146761119366,0.0035327146761119366,0.713108241558075,0.4909684956073761,-0.035980865359306335,0.48200955986976624,1.3792476316902017e-38,0.353271484375,0.0,0.6912760138511658,0.0035327146761119366,0.7390236258506775,0.48118147253990173,-0.07405127584934235,0.46297433972358704,3.8327193142600324e-32,0.353271484375,0.0,0.685160219669342,0.0035327146761119366,0.0035327146761119366,0.0035327146761119366,0.0,0.0,19.055822182104954,1.0012885332107544,True,0.700426772236824,0.3716634114583333,0.0,0.700426772236824,0.49689580500125885,-0.012445618631318212,0.49377719312906265,3.5822023227844245e-40,0.3716634064912796,0.0,0.6920720338821411,0.0037166340043768287
4250,1160.282,0.003483072854578495,0.003483072854578495,0.7088700532913208,0.49313437938690186,-0.027446212247014046,0.48627689480781555,9.671848881274676e-39,0.3483072817325592,0.0,0.6911609172821045,0.003483072854578495,0.6987816691398621,0.4974472224712372,-0.010223346762359142,0.4948883652687073,5.923288608701002e-42,0.3483072817325592,0.0,0.6926165223121643,0.003483072854578495,0.003483072854578495,0.003483072854578495,0.7166932821273804,0.48976829648017883,-0.040759313851594925,0.4796203374862671,3.0556180698611746e-37,0.3483072817325592,0.0,0.6900988817214966,0.003483072854578495,0.7009468078613281,0.4963298439979553,-0.014674169942736626,0.4926629662513733,3.6643954842093966e-42,0.3483072817325592,0.0,0.692689061164856,0.003483072854578495,0.003483072854578495,0.003483072854578495,0.7198318839073181,0.4882439374923706,-0.04674123227596283,0.476629376411438,3.4102304350354585e-37,0.3483072817325592,0.0,0.6900289058685303,0.003483072854578495,0.7062596678733826,0.49375712871551514,-0.02493184804916382,0.4875341057777405,1.2778440696178007e-41,0.3483072817325592,0.0,0.6925272345542908,0.003483072854578495,0.003483072854578495,0.003483072854578495,0.0,0.0,19.055768241341138,1.001570701599121,True,0.7009812295436859,0.357421875,0.0,0.7009812295436859,0.4965880960226059,-0.013674846850335598,0.4931625798344612,1.532253309062132e-40,0.3574218675494194,0.0,0.6921330988407135,0.003574218600988388
4500,1252.59,0.0036338975187391043,0.0036338975187391043,0.7076349854469299,0.4938753843307495,-0.024506662040948868,0.4877466559410095,3.9798457051492563e-38,0.3633897602558136,0.0,0.6909106373786926,0.0036338975187391043,0.696427047252655,0.49861225485801697,-0.005573689937591553,0.4972131550312042,6.252593747817334e-42,0.3633897602558136,0.0,0.6926392316818237,0.0036338975187391043,0.0036338975187391043,0.0036338975187391043,0.7189043760299683,0.48947545886039734,-0.041916098445653915,0.4790419340133667,3.990353901082343e-35,0.3633897602558136,0.0,0.6884841918945312,0.0036338975187391043,0.6996197700500488,0.4972921907901764,-0.010878060944378376,0.49456098675727844,2.323941399205563e-40,0.3633897602558136,0.0,0.6920832395553589,0.0036338975187391043,0.0036338975187391043,0.0036338975187391043,0.7355366945266724,0.4835059344768524,-0.06508025527000427,0.46745988726615906,1.8096921259016546e-31,0.3633897602558136,0.0,0.6839554905891418,0.0036338975187391043,0.712444543838501,0.49216100573539734,-0.03136194497346878,0.4843190610408783,3.3144223362038205e-36,0.3633897602558136,0.0,0.6895355582237244,0.0036338975187391043,0.0036338975187391043,0.0036338975187391043,0.0,0.0,19.05598985993722,1.0016257762908936,True,0.6995206922292709,0.3674858940972222,0.0,0.6995206922292709,0.4972737655043602,-0.010935149155557156,0.49453242868185043,1.7137775121307688e-40,0.3674858957529068,0.0,0.6922217160463333,0.0036748588900081813
4750,1352.864,0.003690592246130109,0.003690592246130109,0.7066668272018433,0.49433550238609314,-0.0226743146777153,0.48866283893585205,5.317070077452514e-38,0.3690592348575592,0.0,0.6909569501876831,0.003690592246130109,0.6953582763671875,0.499077171087265,-0.003706876188516617,0.49814659357070923,2.8222151071501816e-42,0.3690592348575592,0.0,0.6927793025970459,0.003690592246130109,0.003690592246130109,0.0036914062220603228,0.7261592149734497,0.4869791567325592,-0.05163717269897461,0.4741813838481903,6.934820106468454e-33,0.3690592348575592,0.0,0.6862839460372925,0.003690592246130109,0.6936857104301453,0.49984899163246155,-0.000616074597928673,0.4996919631958008,6.670180690186129e-43,0.369140625,0.0,0.692908763885498,0.0036914062220603228,0.003690592246130109,0.003690592246130109,0.7513768672943115,0.47907134890556335,-0.0817263051867485,0.45913681387901306,1.5038407303628988e-27,0.3690592348575592,0.0,0.6772898435592651,0.003690592246130109,0.6980201601982117,0.4978295862674713,-0.00869129691272974,0.49565431475639343,1.1273446145493153e-41,0.3690592348575592,0.0,0.6926136016845703,0.003690592246130109,0.003690592246130109,0.003690592246130109,-1.6729772077590535e-10,-1.6729772077590535e-10,19.056043608402977,1.0018348693847656,True,0.7000539749860764,0.3531087239583333,0.0,0.7000539749860764,0.4969745799899101,-0.012129124952480197,0.4939354583621025,7.786069689789589e-41,0.3531087189912796,0.0,0.6922872513532639,0.003531087073497474
5000,1452.281,0.0035913086030632257,0.0035913086030632257,0.694125771522522,0.49961069226264954,-0.0015660130884498358,0.4992169737815857,3.75547988439051e-43,0.359130859375,0.0,0.6929457783699036,0.0035913086030632257,0.7124708890914917,0.49199697375297546,-0.031997427344322205,0.4840012788772583,1.1807559687169098e-36,0.359130859375,0.0,0.6898391842842102,0.0035913086030632257,0.0035913086030632257,0.0035913086030632257,0.6970491409301758,0.4981924593448639,-0.007233894430100918,0.49638304114341736,1.0201452820284668e-42,0.359130859375,0.0,0.6928595304489136,0.0035913086030632257,0.7344942092895508,0.48431095480918884,-0.06218968331813812,0.46890512108802795,5.568891791681598e-31,0.359130859375,0.0,0.6833381056785583,0.0035913086030632257,0.0035913086030632257,0.0035913086030632257,0.7050168514251709,0.4946081340312958,-0.02154160849750042,0.4892292022705078,2.7056691138722865e-40,0.359130859375,0.0,0.6920664310455322,0.0035913086030632257,0.7525045871734619,0.4793546497821808,-0.08136025071144104,0.4593198597431183,9.986630081592086e-27,0.359130859375,0.0,0.6754950284957886,0.0035913086030632257,0.0035913086030632257,0.0035913086030632257,0.0,0.0,19.056133763015566,1.0016981363296509,True,0.6996415704488754,0.3484293619791667,0.0,0.6996415704488754,0.49714821577072144,-0.011435395572334528,0.4942823126912117,3.8952944386685184e-41,0.3484293594956398,0.0,0.6923521310091019,0.0034842935274355114
