step,elapsed_sec,j_plus_1,j_minus_1,plus1_obj_ce,plus1_obj_prob_true,plus1_obj_margin,plus1_obj_soft_cell_acc,plus1_obj_soft_board_acc,plus1_obj_hard_cell_acc,plus1_obj_hard_board_acc,plus1_obj_entropy,plus1_objective,minus1_obj_ce,minus1_obj_prob_true,minus1_obj_margin,minus1_obj_soft_cell_acc,minus1_obj_soft_board_acc,minus1_obj_hard_cell_acc,minus1_obj_hard_board_acc,minus1_obj_entropy,minus1_objective,j_plus_2,j_minus_2,plus2_obj_ce,plus2_obj_prob_true,plus2_obj_margin,plus2_obj_soft_cell_acc,plus2_obj_soft_board_acc,plus2_obj_hard_cell_acc,plus2_obj_hard_board_acc,plus2_obj_entropy,plus2_objective,minus2_obj_ce,minus2_obj_prob_true,minus2_obj_margin,minus2_obj_soft_cell_acc,minus2_obj_soft_board_acc,minus2_obj_hard_cell_acc,minus2_obj_hard_board_acc,minus2_obj_entropy,minus2_objective,j_plus_3,j_minus_3,plus3_obj_ce,plus3_obj_prob_true,plus3_obj_margin,plus3_obj_soft_cell_acc,plus3_obj_soft_board_acc,plus3_obj_hard_cell_acc,plus3_obj_hard_board_acc,plus3_obj_entropy,plus3_objective,minus3_obj_ce,minus3_obj_prob_true,minus3_obj_margin,minus3_obj_soft_cell_acc,minus3_obj_soft_board_acc,minus3_obj_hard_cell_acc,minus3_obj_hard_board_acc,minus3_obj_entropy,minus3_objective,j_plus,j_minus,raw_scalar,scalar,lr_scale,eps_scale,scalar_scale,best_step,bad_evals,param_l2,param_max_abs,params_finite,loss,cell_acc,board_acc,obj_ce,obj_prob_true,obj_margin,obj_soft_cell_acc,obj_soft_board_acc,obj_hard_cell_acc,obj_hard_board_acc,obj_entropy,objective,scheduler_event
1,1.346,0.5205156803131104,0.5194960832595825,0.6737023591995239,0.5144013166427612,0.056649599224328995,0.5283247828483582,5.206410098244169e-38,0.6103515625,0.0,0.6836860775947571,0.5205156803131104,0.6741034984588623,0.513958215713501,0.054963596165180206,0.5274817943572998,3.7236636830177076e-38,0.6103515625,0.0,0.6841801404953003,0.5194960832595825,0.5210877060890198,0.5190652012825012,0.6734185218811035,0.5146503448486328,0.05759356543421745,0.5287967324256897,6.215407770729239e-38,0.6103515625,0.0,0.6834656596183777,0.5210877060890198,0.6742117404937744,0.5137711763381958,0.054248958826065063,0.5271245241165161,3.1912563062999867e-38,0.6103515625,0.0,0.6844486594200134,0.5190652012825012,0.5216819047927856,0.5186947584152222,0.6730926036834717,0.5149093270301819,0.0585729144513607,0.5292864441871643,7.43445335678397e-38,0.6103515625,0.0,0.6832663416862488,0.5216819047927856,0.6742560267448425,0.513610303401947,0.05363310128450394,0.5268166065216064,2.765550240628893e-38,0.6103515625,0.0,0.6847274303436279,0.5186947584152222,0.5205156803131104,0.5194960832595825,0.0010018604142325266,5e-05,1.0,1.0,1.0,0,0,19.01777698467572,1.0000498294830322,True,0.6668440327048302,0.6365831163194444,0.0,0.6668440327048302,0.5176948308944702,0.06961990334093571,0.5348099172115326,1.5769593438492875e-37,0.6365831196308136,0.0,0.6839196383953094,0.5284350216388702,best
250,53.647,0.5254288911819458,0.5267935395240784,0.6712203621864319,0.5165252685546875,0.06475543230772018,0.5323777198791504,1.687858933183995e-36,0.6143662929534912,0.0,0.6818773746490479,0.5254288911819458,0.6709372997283936,0.5171287059783936,0.067020483314991,0.5335102081298828,3.105157580319901e-36,0.6143662929534912,0.0,0.6809421181678772,0.5267935395240784,0.5247438549995422,0.527466893196106,0.6713679432868958,0.5162234306335449,0.06361870467662811,0.531809389591217,1.2368763354965124e-36,0.6143662929534912,0.0,0.6823388934135437,0.5247438549995422,0.6707991361618042,0.5174275636672974,0.06813807040452957,0.5340690612792969,4.1706369528013906e-36,0.6143662929534912,0.0,0.6804768443107605,0.527466893196106,0.5240603089332581,0.5281285047531128,0.6715216636657715,0.5159229636192322,0.062484536319971085,0.5312422513961792,9.047929932551977e-37,0.6143662929534912,0.0,0.6827914714813232,0.5240603089332581,0.6706621646881104,0.5177218914031982,0.06923618912696838,0.5346181392669678,5.5502844814421475e-36,0.6143662929534912,0.0,0.6800192594528198,0.5281285047531128,0.5254288911819458,0.5267935395240784,-8.542942436985764e-05,-5e-05,1.0,1.0,1.0,1,0,19.018077793841805,1.001848816871643,True,0.6647056192159653,0.6352267795138888,0.0,0.6647056192159653,0.5199995264410973,0.07829283829778433,0.5391464233398438,5.499181452603672e-37,0.6352267786860466,0.0,0.681388758122921,0.5336815863847733,
500,105.971,0.5423428416252136,0.542321503162384,0.660053551197052,0.5237935781478882,0.09257310628890991,0.5462865829467773,2.6199303870728797e-36,0.6418185830116272,0.0,0.6783484220504761,0.5423428416252136,0.6600298285484314,0.5237838625907898,0.0925367921590805,0.5462684035301208,2.6267992158333686e-36,0.6418185830116272,0.0,0.6783912181854248,0.542321503162384,0.542327344417572,0.5422841310501099,0.66007000207901,0.523786723613739,0.09254790097475052,0.546273946762085,2.5997613749615878e-36,0.6418185830116272,0.0,0.6783462166786194,0.542327344417572,0.6600227355957031,0.5237669348716736,0.0924743041396141,0.5462371706962585,2.6127582500623848e-36,0.6418185830116272,0.0,0.6784322261810303,0.5422841310501099,0.5422952175140381,0.5422289967536926,0.6600892543792725,0.5237722992897034,0.09249499440193176,0.5462474822998047,2.5692988951676497e-36,0.6418185830116272,0.0,0.678356409072876,0.5422952175140381,0.6600185036659241,0.5237419605255127,0.09238220751285553,0.5461910963058472,2.5871176719153515e-36,0.6418185830116272,0.0,0.678486704826355,0.5422289967536926,0.5423428416252136,0.542321503162384,9.72782389975941e-07,9.72782389975941e-07,1.0,1.0,1.0,1,1,19.018978690159297,1.0022491216659546,True,0.6614780053496361,0.6376410590277778,0.0,0.6614780053496361,0.5230811983346939,0.08980389032512903,0.5449019521474838,3.5106776944233464e-35,0.6376410573720932,0.0,0.6783624663949013,0.5406527817249298,best
750,158.297,0.5457813143730164,0.5431628823280334,0.6605076193809509,0.5254572629928589,0.0983191430568695,0.549159586429596,2.2591371342747562e-35,0.6346571445465088,0.0,0.6744892597198486,0.5457813143730164,0.6611658930778503,0.5242558717727661,0.0939769372344017,0.5469884872436523,1.1274453735140941e-35,0.6346571445465088,0.0,0.6762749552726746,0.5431628823280334,0.5470978617668152,0.5418431162834167,0.6601811647415161,0.5260659456253052,0.10050242394208908,0.5502512454986572,3.1562700606362585e-35,0.6346571445465088,0.0,0.6735761165618896,0.5470978617668152,0.6615064144134521,0.5236548185348511,0.09178869426250458,0.5458943843841553,7.818430749636484e-36,0.6346571445465088,0.0,0.6771559715270996,0.5418431162834167,0.5484296679496765,0.5405033826828003,0.6598533987998962,0.5266850590705872,0.1027112528681755,0.5513556003570557,4.384936589762172e-35,0.6346571445465088,0.0,0.6726419925689697,0.5484296679496765,0.6618632078170776,0.5230476260185242,0.0895676389336586,0.5447838306427002,5.333828575730169e-36,0.6346571445465088,0.0,0.6780325770378113,0.5405033826828003,0.5457813143730164,0.5431628823280334,9.562521253407696e-05,5e-05,1.0,1.0,1.0,500,0,19.019525156636426,1.00300133228302,True,0.6623855531215668,0.6304999457465278,0.0,0.6623855531215668,0.5241094902157784,0.09325831942260265,0.5466291680932045,3.212041010841185e-35,0.6304999440908432,0.0,0.675345316529274,0.5427072867751122,
1000,210.63,0.548790454864502,0.5492294430732727,0.6594411134719849,0.5268438458442688,0.10329882800579071,0.5516493916511536,1.2859990849942368e-34,0.6350911259651184,0.0,0.6727257966995239,0.548790454864502,0.6592624187469482,0.5270483493804932,0.10402459651231766,0.5520122647285461,1.468243527671775e-34,0.6350911259651184,0.0,0.6724852323532104,0.5492294430732727,0.5485155582427979,0.5493898391723633,0.659529983997345,0.526715874671936,0.10284358263015747,0.5514218211174011,1.18699330288497e-34,0.6350911259651184,0.0,0.6728984713554382,0.5485155582427979,0.6591735482215881,0.5271227955818176,0.10428885370492935,0.5521444082260132,1.5461770812157397e-34,0.6350911259651184,0.0,0.6724204421043396,0.5493898391723633,0.5482059717178345,0.5495084524154663,0.6596184968948364,0.5265718102455139,0.1023305281996727,0.5511652827262878,1.0859084799370565e-34,0.6350911259651184,0.0,0.6731039881706238,0.5482059717178345,0.659085750579834,0.5271778702735901,0.10448358207941055,0.5522418022155762,1.6117553166953486e-34,0.6350911259651184,0.0,0.672394335269928,0.5495084524154663,0.548790454864502,0.5492294430732727,-1.3672411335779108e-05,-1.3672411335779108e-05,1.0,1.0,1.0,500,1,19.019623582554598,1.002970814704895,True,0.6585946083068848,0.6369696723090278,0.0,0.6585946083068848,0.5273282825946808,0.10513012297451496,0.5525650531053543,6.351115298574515e-35,0.6369696632027626,0.0,0.6725878715515137,0.5499061644077301,restore_best_decay_to_0.5
1250,263.145,0.5386741757392883,0.5396249294281006,0.66400545835495,0.5222940444946289,0.08659046143293381,0.5432952046394348,2.206270129629652e-36,0.62890625,0.0,0.6774165034294128,0.5386741757392883,0.6636990904808044,0.5227252244949341,0.08816484361886978,0.5440824031829834,2.8300645309448418e-36,0.62890625,0.0,0.6768457889556885,0.5396249294281006,0.5381629467010498,0.5400641560554504,0.6641656160354614,0.5220627784729004,0.085743747651577,0.54287189245224,1.9271434930717786e-36,0.62890625,0.0,0.6777264475822449,0.5381629467010498,0.6635529398918152,0.5229248404502869,0.08889196813106537,0.5444459915161133,3.17175948024645e-36,0.62890625,0.0,0.6765854358673096,0.5400641560554504,0.5376285314559937,0.540479302406311,0.664330244064331,0.5218214988708496,0.08485850691795349,0.5424292683601379,1.6711961716174228e-36,0.62890625,0.0,0.6780518889427185,0.5376285314559937,0.663411557674408,0.5231139063835144,0.08957915008068085,0.5447896122932434,3.530670177119816e-36,0.62890625,0.0,0.6763417720794678,0.540479302406311,0.5386741757392883,0.5396249294281006,-1.6681334188482417e-05,-1.6681334188482417e-05,0.5,0.8,0.5,500,0,19.0191624750054,1.0022255182266235,True,0.6645232364535332,0.6269599066840278,0.0,0.6645232364535332,0.5221848040819168,0.08611402660608292,0.5430570095777512,8.344831522144009e-36,0.6269599124789238,0.0,0.677116259932518,0.5383779481053352,
1500,315.546,0.5329785943031311,0.5334732532501221,0.6698700189590454,0.519944429397583,0.07729325443506241,0.5386466383934021,7.07009342496719e-36,0.6111653447151184,0.0,0.6762921810150146,0.5329785943031311,0.6698728203773499,0.5201714038848877,0.07811789959669113,0.5390589237213135,8.167783021528875e-36,0.6111653447151184,0.0,0.6758310794830322,0.5334732532501221,0.5327535271644592,0.533745527267456,0.6698644757270813,0.5198413729667664,0.07691799104213715,0.5384590029716492,6.613646615258307e-36,0.6111653447151184,0.0,0.6765057444572449,0.5327535271644592,0.6698699593544006,0.5202964544296265,0.07857149839401245,0.5392857789993286,8.831158880420566e-36,0.6111653447151184,0.0,0.6755812764167786,0.533745527267456,0.5325418710708618,0.5340360403060913,0.6698563694953918,0.5197444558143616,0.0765649825334549,0.5382825136184692,6.207257325603666e-36,0.6111653447151184,0.0,0.6767092347145081,0.5325418710708618,0.6698638796806335,0.5204300880432129,0.07905556261539459,0.5395277738571167,9.589580173046895e-36,0.6111653447151184,0.0,0.6753174066543579,0.5340360403060913,0.5329785943031311,0.5334732532501221,-7.965486479057752e-06,-7.965486479057752e-06,0.5,0.8,0.5,500,1,19.019036581530408,1.0025911331176758,True,0.6631735935807228,0.6292182074652778,0.0,0.6631735935807228,0.5233663991093636,0.09050947241485119,0.5452547296881676,1.377356071582032e-35,0.6292182058095932,0.0,0.6760667935013771,0.541042186319828,restore_best_decay_to_0.25
1750,367.899,0.5306058526039124,0.5317369103431702,0.670135498046875,0.5188513398170471,0.07334762066602707,0.5366737842559814,1.092790244588137e-35,0.6124131679534912,0.0,0.6782477498054504,0.5306058526039124,0.6698214411735535,0.5193623900413513,0.0752222016453743,0.5376111268997192,1.6194554073636782e-35,0.6124131679534912,0.0,0.6775241494178772,0.5317369103431702,0.5300099849700928,0.5322718620300293,0.6703060865402222,0.5185830593109131,0.0723600834608078,0.5361800789833069,8.851502595214002e-36,0.6124131679534912,0.0,0.6786217093467712,0.5300099849700928,0.6696776151657104,0.5196050405502319,0.07610905170440674,0.5380545258522034,1.944551915819265e-35,0.6124131679534912,0.0,0.6771751046180725,0.5322718620300293,0.5293939113616943,0.5327865481376648,0.6704860329627991,0.5183063745498657,0.07133935391902924,0.5356696844100952,7.101445202397752e-36,0.6124131679534912,0.0,0.679003119468689,0.5293939113616943,0.6695424318313599,0.5198389887809753,0.07696232199668884,0.5384811758995056,2.3142024152359014e-35,0.6124131679534912,0.0,0.6768349409103394,0.5327865481376648,0.5306058526039124,0.5317369103431702,-1.0481550424965116e-05,-1.0481550424965116e-05,0.25,0.6400000000000001,0.25,500,0,19.019098359555397,1.002130150794983,True,0.6618928983807564,0.6354844835069444,0.0,0.6618928983807564,0.5231144726276398,0.08984686527401209,0.5449234321713448,9.225479705653769e-36,0.6354844942688942,0.0,0.6778746247291565,0.5406702756881714,
2000,420.381,0.5452238917350769,0.5451586246490479,0.6584451198577881,0.5250619053840637,0.09732132405042648,0.5486606955528259,2.294772822361644e-36,0.6444227695465088,0.0,0.6773818135261536,0.5452238917350769,0.6584104895591736,0.525032103061676,0.0972113087773323,0.5486056804656982,2.2637331421250567e-36,0.6444227695465088,0.0,0.6774759888648987,0.5451586246490479,0.5452455878257751,0.5451151132583618,0.6584683060646057,0.525071918964386,0.09735814481973648,0.5486791133880615,2.3048045947534805e-36,0.6444227695465088,0.0,0.6773391962051392,0.5452455878257751,0.6583994030952454,0.5250123143196106,0.09713855385780334,0.5485692620277405,2.2428149173820227e-36,0.6444227695465088,0.0,0.6775267124176025,0.5451151132583618,0.5452597141265869,0.5450647473335266,0.6584948897361755,0.525078535079956,0.09738265722990036,0.5486913323402405,2.311183933144799e-36,0.6444227695465088,0.0,0.6773000359535217,0.5452597141265869,0.6583927869796753,0.5249893665313721,0.0970543697476387,0.548527181148529,2.2184141184331224e-36,0.6444227695465088,0.0,0.6775794625282288,0.5450647473335266,0.5452238917350769,0.5451586246490479,5.641439441015871e-07,5.641439441015871e-07,0.25,0.6400000000000001,0.25,500,1,19.019193420968396,1.0021318197250366,True,0.660319447517395,0.6391194661458334,0.0,0.660319447517395,0.5241122618317604,0.09363992512226105,0.5468199700117111,1.398994366432905e-35,0.6391194611787796,0.0,0.6774266064167023,0.5429775714874268,best
2250,472.861,0.5343999266624451,0.5345378518104553,0.668138325214386,0.5205117464065552,0.07960447669029236,0.5398022532463074,6.831955373851754e-36,0.6169704794883728,0.0,0.6768842339515686,0.5343999266624451,0.6678861379623413,0.5205731391906738,0.07982591539621353,0.5399129390716553,7.063941164189419e-36,0.6169704794883728,0.0,0.6770065426826477,0.5345378518104553,0.5342956185340881,0.5345650315284729,0.6682745218276978,0.5204649567604065,0.07943528145551682,0.5397176146507263,6.649892937648164e-36,0.6169704794883728,0.0,0.6768457889556885,0.5342956185340881,0.6677724123001099,0.520584762096405,0.0798674151301384,0.5399337410926819,7.09505259090738e-36,0.6169704794883728,0.0,0.6770941615104675,0.5345650315284729,0.5341720581054688,0.5345599055290222,0.6684157848358154,0.520409345626831,0.07923393696546555,0.5396170020103455,6.436314424571667e-36,0.6169704794883728,0.0,0.6768201589584351,0.5341720581054688,0.6676687002182007,0.5205816626548767,0.07985532283782959,0.5399277210235596,7.058212925116564e-36,0.6169704794883728,0.0,0.6772018074989319,0.5345599055290222,0.5343999266624451,0.5345378518104553,-1.074176452467977e-06,-1.074176452467977e-06,0.25,0.6400000000000001,0.25,2000,0,19.019266885048893,1.0021283626556396,True,0.6596363559365273,0.6401638454861112,0.0,0.6596363559365273,0.5246901512145996,0.09579183161258698,0.5478959232568741,3.8087492119140704e-35,0.6401638463139534,0.0,0.6769358813762665,0.5442823842167854,best
