phase,step,elapsed_sec,train_loss,loss,cell_acc_all,cell_acc_missing,board_acc
adam_pretrain,1,121.542,2.213380239903927,10.772111743688583,0.41878858024691357,0.11173349056603774,0.0
adam_pretrain,500,38088.539,1.4984050560742617,1.5042719095945358,0.6006703317901234,0.38970371462264153,0.0
adam_pretrain,1000,65889.166,1.2722698953002691,1.2726746164262295,0.6708863811728395,0.49701503537735847,0.0
adam_pretrain,1500,73566.918,0.8524952083826065,0.8465588726103306,0.7546296296296297,0.625,0.0
adam_pretrain,2000,81561.195,0.8165272511541843,0.8130490239709616,0.7623697916666666,0.6368293042452831,0.0
adam_pretrain,2500,90057.336,0.7958863312378526,0.7988547366112471,0.7651186342592593,0.6410303655660378,0.0
adam_pretrain,3000,97627.68,0.7891352223232388,0.780912084504962,0.7706886574074074,0.6495430424528302,0.0
adam_pretrain,3500,105243.284,0.7524416660889983,0.7513509541749954,0.7828173225308642,0.6680793042452831,0.0
adam_pretrain,4000,118191.484,0.49585896730422974,0.5043608071282506,0.8563850308641975,0.7805129716981132,0.0078125
adam_pretrain,4500,126535.125,0.40001518186181784,0.3917746087536216,0.8731433256172839,0.8061247051886793,0.009765625
adam_pretrain,5000,134672.256,0.37399466522037983,0.3725810945034027,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,1,134679.307,6.922,-0.3814881443977356,-0.38158318400382996,0.0001069195568561554,0.37258076667785645,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,500,136097.975,1425.59,-0.3650300204753876,-0.36499637365341187,-1.682335466150038e-06,0.3725778004154563,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,1000,137518.466,2846.081,-0.3921339511871338,-0.392143189907074,3.264106532899532e-07,0.37257669400423765,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,1500,138939.163,4266.778,-0.35558536648750305,-0.3555948734283447,2.7413948534472195e-07,0.372575918212533,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,2000,140361.289,5688.904,-0.36769452691078186,-0.3676740229129791,-5.118881091328367e-07,0.37257529608905315,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,2500,141782.584,7110.199,-0.3809683918952942,-0.38091856241226196,-1.1124255615214574e-06,0.37257477454841137,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,3000,143203.964,8531.58,-0.3853844702243805,-0.38535845279693604,-5.301260259287048e-07,0.3725742856040597,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,3500,144624.592,9952.207,-0.3726063370704651,-0.3725823760032654,-4.519398003052387e-07,0.3725738460198045,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,4000,146045.929,11373.544,-0.38444390892982483,-0.3844833970069885,6.966047852414985e-07,0.3725734408944845,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,4500,147478.95,12806.566,-0.3917849361896515,-0.39181798696517944,5.496354143374277e-07,0.3725730562582612,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,5000,149279.543,14607.158,-0.3828679621219635,-0.38288426399230957,2.5716152055380434e-07,0.37257268745452166,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,5500,150816.396,16144.011,-0.37729698419570923,-0.37732434272766113,4.114561940936868e-07,0.37257238756865263,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,6000,152253.423,17581.038,-0.38729310035705566,-0.38727840781211853,-2.115415945720303e-07,0.3725720541551709,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,6500,153688.546,19016.161,-0.37018832564353943,-0.37021753191947937,4.039793023617987e-07,0.37257176637649536,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,7000,155127.977,20455.592,-0.3861010670661926,-0.3860885798931122,-1.664265213965307e-07,0.3725714851170778,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,7500,156565.888,21893.503,-0.37534061074256897,-0.375333309173584,-9.400761231702707e-08,0.3725711815059185,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,8000,158003.634,23331.25,-0.36752668023109436,-0.36750826239585876,-2.295847423161009e-07,0.3725709170103073,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,8500,159442.342,24769.958,-0.371776819229126,-0.37180280685424805,3.142535800698691e-07,0.3725707149133086,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,9000,160883.209,26210.824,-0.3965997099876404,-0.3966062068939209,7.634553225951972e-08,0.3725704774260521,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,9500,162329.497,27657.112,-0.37922367453575134,-0.37919744849205017,-2.999478661949068e-07,0.37257024459540844,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,10000,163777.592,29105.207,-0.36797839403152466,-0.367944598197937,-3.76717404632851e-07,0.372570026665926,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,10500,165216.919,30544.535,-0.3867947459220886,-0.3867436647415161,-5.55645254503263e-07,0.3725697994232178,0.8729021990740741,0.8057561910377359,0.009765625
lora_spsa,11000,167060.839,32388.454,-0.37838444113731384,-0.37840554118156433,2.242322905369366e-07,0.3725695675238967,0.8729021990740741,0.8057561910377359,0.009765625
