step,elapsed_sec,best_agent,best_loss,best_cell_acc,best_board_acc,avg_cell_acc,avg_board_acc,theta_spread,j_plus_1,j_minus_1,j_plus_2,j_minus_2,j_plus_3,j_minus_3,j_plus,j_minus,update_norm,theta_l2,theta_max_abs,theta_finite
4750,2726.235,3,1.3949417173862457,0.25,0.0,0.24517822265625,0.0,0.0003865492471959442,-1.3946034908294678,-1.3946279287338257,-1.39458167552948,-1.3946303129196167,-1.394553542137146,-1.3946261405944824,-1.3946034908294678,-1.3946279287338257,3.119113898719661e-06,26.36994171142578,1.0018023252487183,True
5000,2873.649,1,1.3929462730884552,0.2578125,0.0,0.25244140625,0.0,0.0003808111068792641,-1.3945388793945312,-1.3943984508514404,-1.3946068286895752,-1.3943262100219727,-1.3946728706359863,-1.3942530155181885,-1.3945388793945312,-1.3943984508514404,2.9886812171753263e-06,26.3704776763916,1.001978874206543,True
5250,3021.594,0,1.3917040526866913,0.260009765625,0.0,0.25555419921875,0.0,0.00037532663554884493,-1.3937020301818848,-1.3934880495071411,-1.3938169479370117,-1.3933885097503662,-1.393937349319458,-1.3932936191558838,-1.3937020301818848,-1.3934880495071411,2.8710423976008315e-06,26.369049072265625,1.0006276369094849,True
5500,3167.15,0,1.39408278465271,0.25048828125,0.0,0.24749755859375,0.0,0.0003700742672663182,-1.3953938484191895,-1.3955802917480469,-1.3953008651733398,-1.3956732749938965,-1.3952088356018066,-1.3957655429840088,-1.3953938484191895,-1.3955802917480469,2.7513342502061278e-06,26.369056701660156,1.000626564025879,True
5750,3311.299,3,1.3937117457389832,0.25341796875,0.0,0.248779296875,0.0,0.00036503528826870024,-1.3924983739852905,-1.3925256729125977,-1.3924906253814697,-1.392545461654663,-1.392486572265625,-1.3925690650939941,-1.3924983739852905,-1.3925256729125977,2.6265031465300126e-06,26.370012283325195,1.0018030405044556,True
6000,3456.648,2,1.3931294679641724,0.256103515625,0.0,0.24810791015625,0.0,0.00036019348772242665,-1.3949708938598633,-1.3946549892425537,-1.3951175212860107,-1.3944861888885498,-1.3952560424804688,-1.3943109512329102,-1.3949708938598633,-1.3946549892425537,2.571160848674481e-06,26.37038230895996,1.0018001794815063,True
6250,3603.605,0,1.393637865781784,0.255126953125,0.0,0.2486572265625,0.0,0.0003555358271114528,-1.4000136852264404,-1.4004831314086914,-1.399785041809082,-1.4007238149642944,-1.399560809135437,-1.400968313217163,-1.4000136852264404,-1.4004831314086914,2.523541525079054e-06,26.36909294128418,1.000627875328064,True
6500,3750.196,0,1.3922187089920044,0.25927734375,0.0,0.25457763671875,0.0,0.0003510462702251971,-1.3950971364974976,-1.3950762748718262,-1.3951008319854736,-1.3950588703155518,-1.3950999975204468,-1.3950369358062744,-1.3950971364974976,-1.3950762748718262,2.346680048503913e-06,26.369104385375977,1.0006295442581177,True
6750,3896.636,1,1.3926520347595215,0.259765625,0.0,0.24993896484375,0.0,0.0003467165515758097,-1.3995745182037354,-1.3995851278305054,-1.3995646238327026,-1.399585485458374,-1.3995516300201416,-1.3995826244354248,-1.3995745182037354,-1.3995851278305054,2.2656777218799107e-06,26.370628356933594,1.001813530921936,True
7000,4042.596,3,1.3931160867214203,0.258544921875,0.0,0.25189208984375,0.0,0.0003425360773690045,-1.391913652420044,-1.3919017314910889,-1.3919135332107544,-1.3918895721435547,-1.3919095993041992,-1.3918737173080444,-1.391913652420044,-1.3919017314910889,2.1901932996115647e-06,26.370088577270508,1.0018013715744019,True
7250,4188.8,2,1.3938893973827362,0.256591796875,0.0,0.25347900390625,0.0,0.00033849477767944336,-1.3925590515136719,-1.3927464485168457,-1.392454743385315,-1.392829418182373,-1.3923434019088745,-1.392905354499817,-1.3925590515136719,-1.3927464485168457,2.1338883016142063e-06,26.3704776763916,1.0017997026443481,True
7500,4334.606,0,1.3942523002624512,0.24951171875,0.0,0.2471923828125,0.0,0.00033458266989327967,-1.3926076889038086,-1.392408847808838,-1.3927083015441895,-1.392310619354248,-1.3928097486495972,-1.3922131061553955,-1.3926076889038086,-1.392408847808838,2.069247784675099e-06,26.3691463470459,1.0006307363510132,True
7750,4480.059,3,1.3939601182937622,0.251953125,0.0,0.24798583984375,0.0,0.0003307944571133703,-1.3974249362945557,-1.3972108364105225,-1.3975369930267334,-1.397109031677246,-1.397652268409729,-1.3970110416412354,-1.3974249362945557,-1.3972108364105225,2.009359832300106e-06,26.370121002197266,1.0018064975738525,True
8000,4627.397,3,1.3941489160060883,0.251953125,0.0,0.2490234375,0.0,0.00032712137908674777,-1.3941197395324707,-1.3937525749206543,-1.3943227529525757,-1.3935880661010742,-1.3945388793945312,-1.3934361934661865,-1.3941197395324707,-1.3937525749206543,1.9885260371665936e-06,26.370132446289062,1.0018038749694824,True
8250,4771.959,0,1.3938290476799011,0.253662109375,0.0,0.249755859375,0.0,0.00032355712028220296,-1.3967435359954834,-1.3963531255722046,-1.3969240188598633,-1.3961434364318848,-1.3970946073532104,-1.3959243297576904,-1.3967435359954834,-1.3963531255722046,1.940148194989888e-06,26.369163513183594,1.0006300210952759,True
8500,4928.421,1,1.3953892588615417,0.248779296875,0.0,0.24713134765625,0.0,0.00032009693677537143,-1.3932361602783203,-1.3937146663665771,-1.3930089473724365,-1.393965721130371,-1.3927892446517944,-1.3942248821258545,-1.3932361602783203,-1.3937146663665771,1.9178610273229424e-06,26.370729446411133,1.001812219619751,True
8750,5085.592,3,1.3920327425003052,0.259765625,0.0,0.25299072265625,0.0,0.0003167329996358603,-1.3912599086761475,-1.3910679817199707,-1.3913524150848389,-1.3909690380096436,-1.3914422988891602,-1.3908686637878418,-1.3912599086761475,-1.3910679817199707,1.7851563143267413e-06,26.370147705078125,1.001805067062378,True
9000,5231.381,0,1.3930240273475647,0.25537109375,0.0,0.2484130859375,0.0,0.00031346213654614985,-1.3934662342071533,-1.3932325839996338,-1.3935737609863281,-1.3931066989898682,-1.3936752080917358,-1.392974853515625,-1.3934662342071533,-1.3932325839996338,1.7491113339929143e-06,26.369211196899414,1.0006312131881714,True
9250,5374.547,1,1.3939611315727234,0.25439453125,0.0,0.24609375,0.0,0.0003102799819316715,-1.3941256999969482,-1.3940045833587646,-1.3941888809204102,-1.3939461708068848,-1.3942537307739258,-1.3938889503479004,-1.3941256999969482,-1.3940045833587646,1.684099970589159e-06,26.370759963989258,1.001808762550354,True
9500,5518.579,0,1.3940358757972717,0.25341796875,0.0,0.24755859375,0.0,0.0003071814135182649,-1.3925726413726807,-1.39267098903656,-1.3925131559371948,-1.3927100896835327,-1.3924469947814941,-1.39274263381958,-1.3925726413726807,-1.39267098903656,1.6401660332121537e-06,26.369234085083008,1.0006314516067505,True
9750,5664.858,0,1.3939379155635834,0.254638671875,0.0,0.248779296875,0.0,0.0003041629970539361,-1.3955916166305542,-1.3958909511566162,-1.3954445123672485,-1.3960425853729248,-1.3952994346618652,-1.3961946964263916,-1.3955916166305542,-1.3958909511566162,1.6303445136145456e-06,26.369232177734375,1.0006318092346191,True
10000,5813.352,1,1.3934495747089386,0.25439453125,0.0,0.24810791015625,0.0,0.00030122126918286085,-1.3987464904785156,-1.398508071899414,-1.3988605737686157,-1.3983843326568604,-1.3989709615707397,-1.398257851600647,-1.3987464904785156,-1.398508071899414,1.5808089983693208e-06,26.370792388916016,1.0018119812011719,True
10250,5957.012,3,1.3932125568389893,0.25634765625,0.0,0.25189208984375,0.0,0.00029835221357643604,-1.3977282047271729,-1.3978781700134277,-1.3976554870605469,-1.3979549407958984,-1.3975849151611328,-1.3980324268341064,-1.3977282047271729,-1.3978781700134277,1.5278776572813513e-06,26.370182037353516,1.0018055438995361,True
10500,6100.445,1,1.3937327563762665,0.2548828125,0.0,0.247314453125,0.0,0.0002955532108899206,-1.3943957090377808,-1.3944424390792847,-1.3943735361099243,-1.394467830657959,-1.3943517208099365,-1.3944947719573975,-1.3943957090377808,-1.3944424390792847,1.483474420638231e-06,26.37079429626465,1.0018179416656494,True
10750,6245.464,2,1.3927923440933228,0.257568359375,0.0,0.25323486328125,0.0,0.0002928205067291856,-1.395720362663269,-1.3957293033599854,-1.3957078456878662,-1.395725131034851,-1.395690679550171,-1.3957147598266602,-1.395720362663269,-1.3957293033599854,1.4485931387753226e-06,26.37061309814453,1.0018078088760376,True
11000,6390.597,0,1.3928067684173584,0.256103515625,0.0,0.2506103515625,0.0,0.0002901512780226767,-1.392261028289795,-1.392175316810608,-1.3923149108886719,-1.3921442031860352,-1.3923757076263428,-1.3921211957931519,-1.392261028289795,-1.392175316810608,1.4192975186233525e-06,26.3692684173584,1.0006344318389893,True
11250,6532.69,2,1.3957210183143616,0.248779296875,0.0,0.24456787109375,0.0,0.0002875433419831097,-1.3909788131713867,-1.3914018869400024,-1.3907662630081177,-1.3916109800338745,-1.3905539512634277,-1.3918176889419556,-1.3909788131713867,-1.3914018869400024,1.4583511074306443e-06,26.370628356933594,1.0018084049224854,True
11500,6665.97,1,1.3960200250148773,0.248291015625,0.0,0.2449951171875,0.0,0.0002849940210580826,-1.387539029121399,-1.3874390125274658,-1.3875840902328491,-1.3873841762542725,-1.3876259326934814,-1.3873262405395508,-1.387539029121399,-1.3874390125274658,1.3583694453700446e-06,26.370820999145508,1.0018056631088257,True
11750,6799.115,0,1.3939716815948486,0.25146484375,0.0,0.2459716796875,0.0,0.0002825005503837019,-1.4020940065383911,-1.4019172191619873,-1.402177333831787,-1.401824712753296,-1.4022568464279175,-1.4017295837402344,-1.4020940065383911,-1.4019172191619873,1.3395606401900295e-06,26.369260787963867,1.000632643699646,True
12000,6931.231,0,1.396092802286148,0.2470703125,0.0,0.24591064453125,0.0,0.00028006115462630987,-1.4011406898498535,-1.4017300605773926,-1.4008547067642212,-1.4020341634750366,-1.4005743265151978,-1.4023444652557373,-1.4011406898498535,-1.4017300605773926,1.4372736814038944e-06,26.369304656982422,1.000636100769043,True
12250,7063.197,0,1.3937004208564758,0.25390625,0.0,0.25,0.0,0.0002776736218947917,-1.3948806524276733,-1.394582986831665,-1.3950282335281372,-1.3944339752197266,-1.3951740264892578,-1.394285798072815,-1.3948806524276733,-1.394582986831665,1.3077786888970877e-06,26.36931037902832,1.000635027885437,True
12500,7195.087,0,1.3945007622241974,0.249267578125,0.0,0.24603271484375,0.0,0.0002753355947788805,-1.3967883586883545,-1.3963557481765747,-1.3970109224319458,-1.396146297454834,-1.3972368240356445,-1.3959420919418335,-1.3967883586883545,-1.3963557481765747,1.3234592870503548e-06,26.369314193725586,1.0006338357925415,True
12750,7327.039,2,1.3935068249702454,0.255859375,0.0,0.252685546875,0.0,0.00027304590912535787,-1.3881490230560303,-1.3886237144470215,-1.387917399406433,-1.388866901397705,-1.3876895904541016,-1.3891141414642334,-1.3881490230560303,-1.3886237144470215,1.3097391047267593e-06,26.37065887451172,1.0018113851547241,True
13000,7459.204,3,1.3930798172950745,0.256103515625,0.0,0.25030517578125,0.0,0.00027080278960056603,-1.3956369161605835,-1.3957831859588623,-1.395559310913086,-1.3958516120910645,-1.3954789638519287,-1.3959169387817383,-1.3956369161605835,-1.3957831859588623,1.204793761644396e-06,26.37022590637207,1.0018056631088257,True
13250,7591.19,1,1.3930777609348297,0.25537109375,0.0,0.24969482421875,0.0,0.00026860448997467756,-1.3993322849273682,-1.398772954940796,-1.3996059894561768,-1.3984882831573486,-1.3998754024505615,-1.3982009887695312,-1.3993322849273682,-1.398772954940796,1.296352479585039e-06,26.370868682861328,1.0018022060394287,True
13500,7722.303,2,1.3933951556682587,0.2578125,0.0,0.25390625,0.0,0.0002664493804331869,-1.3959426879882812,-1.3958652019500732,-1.3959767818450928,-1.395822286605835,-1.3960070610046387,-1.3957769870758057,-1.3959426879882812,-1.3958652019500732,1.1531027439559693e-06,26.37067985534668,1.0018045902252197,True
13750,7854.63,3,1.39262056350708,0.25634765625,0.0,0.25146484375,0.0,0.0002643355983309448,-1.3980534076690674,-1.397599458694458,-1.3982830047607422,-1.3973751068115234,-1.3985142707824707,-1.3971526622772217,-1.3980534076690674,-1.397599458694458,1.212233655678574e-06,26.37022590637207,1.001807451248169,True
14000,7987.253,1,1.3943924605846405,0.25146484375,0.0,0.25054931640625,0.0,0.000262261601164937,-1.3954055309295654,-1.395460605621338,-1.3953795433044434,-1.3954896926879883,-1.3953547477722168,-1.3955199718475342,-1.3954055309295654,-1.395460605621338,1.110083189814759e-06,26.370874404907227,1.001800298690796,True
14250,8123.569,3,1.392131745815277,0.2607421875,0.0,0.25079345703125,0.0,0.000260226777754724,-1.3946067094802856,-1.394904375076294,-1.3944628238677979,-1.3950574398040771,-1.3943228721618652,-1.3952128887176514,-1.3946067094802856,-1.394904375076294,1.127072664530715e-06,26.37021827697754,1.0018125772476196,True
14500,8267.92,1,1.3909370005130768,0.264404296875,0.0,0.256103515625,0.0,0.0002582303714007139,-1.3944170475006104,-1.3940660953521729,-1.3945884704589844,-1.3938872814178467,-1.3947561979293823,-1.3937067985534668,-1.3944170475006104,-1.3940660953521729,1.11905978883442e-06,26.370878219604492,1.0017955303192139,True
14750,8412.494,2,1.393545240163803,0.256591796875,0.0,0.25238037109375,0.0,0.00025626952992752194,-1.393775463104248,-1.3937151432037354,-1.3937978744506836,-1.3936774730682373,-1.393815040588379,-1.3936350345611572,-1.393775463104248,-1.3937151432037354,1.0521641797822667e-06,26.370681762695312,1.001805067062378,True
15000,8555.689,1,1.3953110873699188,0.247802734375,0.0,0.24456787109375,0.0,0.00025434402050450444,-1.3920142650604248,-1.3921091556549072,-1.3919727802276611,-1.392162561416626,-1.391935110092163,-1.3922200202941895,-1.3920142650604248,-1.3921091556549072,1.0362191460444592e-06,26.370891571044922,1.0017956495285034,True
