step,elapsed_sec,j_plus_1,j_minus_1,plus1_obj_ce,plus1_obj_prob_true,plus1_obj_margin,plus1_obj_soft_cell_acc,plus1_obj_soft_board_acc,plus1_obj_hard_cell_acc,plus1_obj_hard_board_acc,plus1_obj_entropy,plus1_objective,minus1_obj_ce,minus1_obj_prob_true,minus1_obj_margin,minus1_obj_soft_cell_acc,minus1_obj_soft_board_acc,minus1_obj_hard_cell_acc,minus1_obj_hard_board_acc,minus1_obj_entropy,minus1_objective,j_plus_2,j_minus_2,plus2_obj_ce,plus2_obj_prob_true,plus2_obj_margin,plus2_obj_soft_cell_acc,plus2_obj_soft_board_acc,plus2_obj_hard_cell_acc,plus2_obj_hard_board_acc,plus2_obj_entropy,plus2_objective,minus2_obj_ce,minus2_obj_prob_true,minus2_obj_margin,minus2_obj_soft_cell_acc,minus2_obj_soft_board_acc,minus2_obj_hard_cell_acc,minus2_obj_hard_board_acc,minus2_obj_entropy,minus2_objective,j_plus_3,j_minus_3,plus3_obj_ce,plus3_obj_prob_true,plus3_obj_margin,plus3_obj_soft_cell_acc,plus3_obj_soft_board_acc,plus3_obj_hard_cell_acc,plus3_obj_hard_board_acc,plus3_obj_entropy,plus3_objective,minus3_obj_ce,minus3_obj_prob_true,minus3_obj_margin,minus3_obj_soft_cell_acc,minus3_obj_soft_board_acc,minus3_obj_hard_cell_acc,minus3_obj_hard_board_acc,minus3_obj_entropy,minus3_objective,j_plus,j_minus,raw_scalar,scalar,lr_scale,eps_scale,scalar_scale,best_step,bad_evals,param_l2,param_max_abs,params_finite,loss,cell_acc,board_acc,obj_ce,obj_prob_true,obj_margin,obj_soft_cell_acc,obj_soft_board_acc,obj_hard_cell_acc,obj_hard_board_acc,obj_entropy,objective,scheduler_event
2500,185.155,0.4883601665496826,0.4885677099227905,1.3852180242538452,0.25027552247047424,-0.004592332988977432,0.4977038502693176,0.003763982793316245,0.3212890625,0.0,1.3862730264663696,0.4883601665496826,1.3850812911987305,0.25030797719955444,-0.004322257824242115,0.4978388547897339,0.0037725428119301796,0.2587890625,0.0,1.3862733840942383,0.4885677099227905,0.4879261553287506,0.4882490336894989,1.3852907419204712,0.2502591609954834,-0.005166835617274046,0.49741658568382263,0.003746424801647663,0.3330078125,0.0,1.3862690925598145,0.4879261553287506,1.3850200176239014,0.25032341480255127,-0.0047494787722826,0.4976252615451813,0.003759823739528656,0.2373046875,0.0,1.3862695693969727,0.4882490336894989,0.4873408079147339,0.4876459836959839,1.385364294052124,0.2502431571483612,-0.005943684838712215,0.4970281422138214,0.00372286606580019,0.337890625,0.0,1.3862627744674683,0.4873408079147339,1.3849653005599976,0.2503378987312317,-0.005555580835789442,0.4972222149372101,0.003735729493200779,0.2216796875,0.0,1.3862630128860474,0.4876459836959839,0.4883601665496826,0.4885677099227905,-2.507202928815279e-06,-2.507202928815279e-06,1.0,1.0,1.0,2000,1,18.962188588130505,1.0036250352859497,True,1.385152742266655,0.298583984375,0.0,1.385152742266655,0.25029078498482704,-0.004310449294280261,0.49784477427601814,0.0037726958107668906,0.298583984375,0.0,1.3862742185592651,0.4885741360485554,restore_best_decay_to_0.5
2750,203.588,0.4883117377758026,0.488345742225647,1.3851356506347656,0.25029563903808594,-0.0046600340865552425,0.4976699948310852,0.003762085922062397,0.3134765625,0.0,1.3862720727920532,0.4883117377758026,1.3853693008422852,0.25023674964904785,-0.0046085515059530735,0.4976957440376282,0.0037636575289070606,0.27734375,0.0,1.3862733840942383,0.488345742225647,0.4877384305000305,0.48785051703453064,1.3850185871124268,0.2503262162208557,-0.00542535912245512,0.4972873330116272,0.0037387923803180456,0.3154296875,0.0,1.3862669467926025,0.4877384305000305,1.3854844570159912,0.2502087354660034,-0.005264641717076302,0.4973676800727844,0.0037438045255839825,0.2578125,0.0,1.3862695693969727,0.48785051703453064,0.4869091510772705,0.487192302942276,1.3849024772644043,0.250357449054718,-0.0065322620794177055,0.4967338740825653,0.00370529992505908,0.298828125,0.0,1.386258602142334,0.4869091510772705,1.3855974674224854,0.2501818835735321,-0.006138676777482033,0.49693065881729126,0.0037174890749156475,0.24609375,0.0,1.3862634897232056,0.487192302942276,0.4883117377758026,0.488345742225647,-9.354966422020936e-07,-9.354966422020936e-07,0.5,0.8,0.5,2000,0,18.962301782234757,1.0034364461898804,True,1.3852372020483017,0.295166015625,0.0,1.3852372020483017,0.2502696067094803,-0.004463516699615866,0.49776824191212654,0.003768117865547538,0.295166015625,0.0,1.386274054646492,0.48845773190259933,
3000,222.025,0.48820769786834717,0.4881111681461334,1.3851075172424316,0.2503018379211426,-0.0047995904460549355,0.4976001977920532,0.0037579131312668324,0.271484375,0.0,1.3862723112106323,0.48820769786834717,1.3852579593658447,0.2502653896808624,-0.004923006985336542,0.4975384771823883,0.0037540269549936056,0.3154296875,0.0,1.3862714767456055,0.4881111681461334,0.4878973066806793,0.48775163292884827,1.3850290775299072,0.250321626663208,-0.0052159554325044155,0.4973919987678528,0.0037454983685165644,0.26171875,0.0,1.3862698078155518,0.4878973066806793,1.3853293657302856,0.25024887919425964,-0.005399828311055899,0.49730008840560913,0.003739621490240097,0.3173828125,0.0,1.386268138885498,0.48775163292884827,0.4873848557472229,0.4872324764728546,1.3849496841430664,0.2503421902656555,-0.005902107339352369,0.49704891443252563,0.003725026035681367,0.251953125,0.0,1.3862652778625488,0.4873848557472229,1.3853976726531982,0.25023362040519714,-0.006089620292186737,0.49695518612861633,0.003718842286616564,0.3173828125,0.0,1.3862627744674683,0.4872324764728546,0.48820769786834717,0.4881111681461334,6.832484835716329e-07,6.832484835716329e-07,0.5,0.8,0.5,2000,1,18.96234184106194,1.0034178495407104,True,1.385239228606224,0.29443359375,0.0,1.385239228606224,0.2502691149711609,-0.004487201222218573,0.49775640293955803,0.003767330839764327,0.29443359375,0.0,1.3862739652395248,0.48843955993652344,restore_best_decay_to_0.25
3250,240.455,0.4881547689437866,0.4880324900150299,1.385474443435669,0.25020918250083923,-0.004862879868596792,0.4975685477256775,0.003756401827558875,0.2529296875,0.0,1.3862746953964233,0.4881547689437866,1.3853237628936768,0.25025033950805664,-0.005023949779570103,0.49748802185058594,0.003750672796741128,0.318359375,0.0,1.3862700462341309,0.4880324900150299,0.4876048266887665,0.48743829131126404,1.3855533599853516,0.25018906593322754,-0.005596984177827835,0.49720150232315063,0.0037348135374486446,0.220703125,0.0,1.3862721920013428,0.4876048266887665,1.3852523565292358,0.2502712607383728,-0.005814841017127037,0.4970925748348236,0.0037264470010995865,0.32421875,0.0,1.3862627744674683,0.48743829131126404,0.48667705059051514,0.48662880063056946,1.3856345415115356,0.25016921758651733,-0.006836004089564085,0.4965820014476776,0.0036982689052820206,0.2158203125,0.0,1.3862663507461548,0.48667705059051514,1.3851838111877441,0.2502923905849457,-0.006893284618854523,0.49655336141586304,0.0036936828400939703,0.3251953125,0.0,1.3862520456314087,0.48662880063056946,0.4881547689437866,0.4880324900150299,2.9134109360448126e-07,2.9134109360448126e-07,0.25,0.6400000000000001,0.25,2000,0,18.962332572872263,1.0034781694412231,True,1.385215699672699,0.297607421875,0.0,1.385215699672699,0.2502751015126705,-0.0044248494086787105,0.49778757989406586,0.0037692624027840793,0.297607421875,0.0,1.3862740844488144,0.4884871132671833,
3500,258.901,0.48849329352378845,0.4884789288043976,1.3850829601287842,0.25030967593193054,-0.004419071599841118,0.49779045581817627,0.003769281320273876,0.3388671875,0.0,1.3862720727920532,0.48849329352378845,1.385138750076294,0.25029417872428894,-0.004438773728907108,0.49778062105178833,0.003768996335566044,0.271484375,0.0,1.3862731456756592,0.4884789288043976,0.487774133682251,0.4875766932964325,1.3850629329681396,0.25031721591949463,-0.005375559441745281,0.4973122179508209,0.003740149550139904,0.3359375,0.0,1.3862643241882324,0.487774133682251,1.3851752281188965,0.25028616189956665,-0.005640888120979071,0.4971795678138733,0.0037329429760575294,0.24609375,0.0,1.3862659931182861,0.4875766932964325,0.48669344186782837,0.48621058464050293,1.3850479125976562,0.2503246068954468,-0.006814809516072273,0.49659258127212524,0.0036966612096875906,0.333984375,0.0,1.3862522840499878,0.48669344186782837,1.3852181434631348,0.2502779960632324,-0.00746448477730155,0.49626773595809937,0.003678726963698864,0.2724609375,0.0,1.3862532377243042,0.48621058464050293,0.48849329352378845,0.4884789288043976,8.690742490248398e-07,8.690742490248398e-07,0.25,0.6400000000000001,0.25,2000,1,18.962326166624255,1.0034666061401367,True,1.385298490524292,0.2972412109375,0.0,1.385298490524292,0.25025438517332077,-0.0045422264956869185,0.4977288879454136,0.0037656725326087326,0.2972412109375,0.0,1.3862739652395248,0.4883970692753792,restore_best_decay_to_0.125
3750,277.334,0.4884134829044342,0.488509863615036,1.3852074146270752,0.25027695298194885,-0.00452290428802371,0.4977385401725769,0.003766279201954603,0.2841796875,0.0,1.3862738609313965,0.4884134829044342,1.3851604461669922,0.25028932094573975,-0.004395253490656614,0.49780237674713135,0.0037700405810028315,0.3154296875,0.0,1.386273741722107,0.488509863615036,0.4882142245769501,0.4884433150291443,1.3852310180664062,0.2502710223197937,-0.004788252525031567,0.4976058602333069,0.0037583615630865097,0.265625,0.0,1.38627290725708,0.4882142245769501,1.3851369619369507,0.2502956688404083,-0.004484294913709164,0.49775785207748413,0.003767318557947874,0.32421875,0.0,1.386272668838501,0.4884433150291443,0.48789721727371216,0.48832714557647705,1.3852543830871582,0.25026533007621765,-0.005210934206843376,0.49739450216293335,0.003745767055079341,0.2470703125,0.0,1.3862712383270264,0.48789721727371216,1.3851134777069092,0.25030213594436646,-0.004639388062059879,0.49768030643463135,0.0037626121193170547,0.333984375,0.0,1.3862712383270264,0.48832714557647705,0.4884134829044342,0.488509863615036,-5.209126122309622e-07,-5.209126122309622e-07,0.125,0.5120000000000001,0.125,2000,0,18.96232063557946,1.0034778118133545,True,1.385276585817337,0.2939453125,0.0,1.385276585817337,0.2502598576247692,-0.004527687968220562,0.4977361559867859,0.003766144596738741,0.2939453125,0.0,1.3862740248441696,0.48840857669711113,
4000,295.76,0.4881988763809204,0.4882257282733917,1.3853758573532104,0.250235378742218,-0.004804125986993313,0.49759793281555176,0.003757771570235491,0.2900390625,0.0,1.3862733840942383,0.4881988763809204,1.3854014873504639,0.2502288818359375,-0.0047680651769042015,0.4976159334182739,0.0037589147686958313,0.2880859375,0.0,1.3862730264663696,0.4882257282733917,0.4879787862300873,0.4879916310310364,1.3853627443313599,0.25023898482322693,-0.00509747676551342,0.4974512457847595,0.003748901654034853,0.2900390625,0.0,1.3862723112106323,0.4879787862300873,1.3854141235351562,0.2502260208129883,-0.00507991760969162,0.4974600374698639,0.0037495738361030817,0.28515625,0.0,1.3862714767456055,0.4879916310310364,0.48767411708831787,0.48758018016815186,1.3853493928909302,0.2502428889274597,-0.0055036297999322414,0.49724817276000977,0.003736658953130245,0.2890625,0.0,1.38627028465271,0.48767411708831787,1.3854268789291382,0.25022339820861816,-0.005628351122140884,0.4971858263015747,0.003733143676072359,0.3076171875,0.0,1.3862686157226562,0.48758018016815186,0.4881988763809204,0.4882257282733917,6.269397430067535e-08,6.269397430067535e-08,0.125,0.5120000000000001,0.125,2000,1,18.962347974418464,1.003486156463623,True,1.385251209139824,0.29541015625,0.0,1.385251209139824,0.2502662055194378,-0.004524753894656897,0.4977376312017441,0.003766220237594098,0.29541015625,0.0,1.3862737715244293,0.48841122910380363,restore_best_decay_to_0.0625
4250,314.203,0.48831892013549805,0.4884366989135742,1.385333776473999,0.2502456307411194,-0.004645857028663158,0.4976770579814911,0.0037626151461154222,0.2900390625,0.0,1.3862742185592651,0.48831892013549805,1.3853734731674194,0.25023531913757324,-0.004488431382924318,0.4977557957172394,0.0037674428895115852,0.291015625,0.0,1.386275053024292,0.4884366989135742,0.48820075392723083,0.48842519521713257,1.38531494140625,0.2502506375312805,-0.004803414456546307,0.4975982904434204,0.0037578237242996693,0.2890625,0.0,1.3862732648849487,0.48820075392723083,1.3853940963745117,0.25023001432418823,-0.004503459203988314,0.4977482855319977,0.003767026122659445,0.29296875,0.0,1.3862749338150024,0.48842519521713257,0.48803964257240295,0.4883638620376587,1.3852970600128174,0.2502554953098297,-0.005018300376832485,0.49749085307121277,0.003751307725906372,0.2744140625,0.0,1.3862720727920532,0.48803964257240295,1.3854150772094727,0.250224769115448,-0.004584727343171835,0.49770763516426086,0.0037646042183041573,0.2939453125,0.0,1.3862746953964233,0.4883638620376587,0.48831892013549805,0.4884366989135742,-2.552101967458307e-07,-2.552101967458307e-07,0.0625,0.40960000000000013,0.0625,2000,0,18.96233015679413,1.003473162651062,True,1.3852954506874084,0.291748046875,0.0,1.3852954506874084,0.25025524944067,-0.004592614597640932,0.4977036938071251,0.003764135646633804,0.291748046875,0.0,1.3862737268209457,0.488359197974205,
4500,332.635,0.48844191431999207,0.4881640374660492,1.385216236114502,0.2502743601799011,-0.004485259298235178,0.4977573752403259,0.003767472691833973,0.287109375,0.0,1.3862733840942383,0.48844191431999207,1.3852522373199463,0.2502674460411072,-0.0048510367050766945,0.49757450819015503,0.0037559347692877054,0.30078125,0.0,1.3862714767456055,0.4881640374660492,0.4880715310573578,0.4876044690608978,1.3852014541625977,0.250278115272522,-0.0049798134714365005,0.4975101053714752,0.0037526856176555157,0.2880859375,0.0,1.3862701654434204,0.4880715310573578,1.3852734565734863,0.2502642869949341,-0.005593196023255587,0.49720337986946106,0.003733175341039896,0.294921875,0.0,1.3862662315368652,0.4876044690608978,0.4874228239059448,0.4868195354938507,1.3851885795593262,0.2502819895744324,-0.005845306906849146,0.4970773458480835,0.0037267582956701517,0.29296875,0.0,1.386264443397522,0.4874228239059448,1.3852969408035278,0.2502613067626953,-0.006636018864810467,0.49668198823928833,0.003701415378600359,0.291015625,0.0,1.3862581253051758,0.4868195354938507,0.48844191431999207,0.4881640374660492,4.868641296984442e-07,4.868641296984442e-07,0.0625,0.40960000000000013,0.0625,2000,1,18.962327376584327,1.0034716129302979,True,1.3852211236953735,0.298583984375,0.0,1.3852211236953735,0.25027381628751755,-0.0044672415824607015,0.4977663792669773,0.0037679130327887833,0.298583984375,0.0,1.3862738013267517,0.48845478519797325,restore_best_decay_to_0.05
4750,351.071,0.48857372999191284,0.48845046758651733,1.385009765625,0.2503266930580139,-0.0043145231902599335,0.4978427290916443,0.003772538620978594,0.291015625,0.0,1.3862730264663696,0.48857372999191284,1.3850634098052979,0.25031355023384094,-0.004476817790418863,0.497761607170105,0.003767559304833412,0.3017578125,0.0,1.38627290725708,0.48845046758651733,0.4886040985584259,0.4883604943752289,1.3849838972091675,0.2503330707550049,-0.0042751021683216095,0.49786245822906494,0.003773761447519064,0.2890625,0.0,1.3862727880477905,0.4886040985584259,1.3850910663604736,0.2503068447113037,-0.004595499951392412,0.4977022409439087,0.003763930406421423,0.3046875,0.0,1.3862724304199219,0.4883604943752289,0.48861074447631836,0.488247275352478,1.3849587440490723,0.2503393888473511,-0.004267062060534954,0.4978664517402649,0.0037740294355899096,0.279296875,0.0,1.3862724304199219,0.48861074447631836,1.3851191997528076,0.2503000497817993,-0.004745186306536198,0.4976273775100708,0.0037593645974993706,0.30078125,0.0,1.3862720727920532,0.488247275352478,0.48857372999191284,0.48845046758651733,2.6671149617762e-07,2.6671149617762e-07,0.05,0.32768000000000014,0.05,2000,0,18.962328833792657,1.0034639835357666,True,1.3853245079517365,0.294677734375,0.0,1.3853245079517365,0.2502478063106537,-0.00458982540294528,0.4977050870656967,0.00376422333647497,0.294677734375,0.0,1.3862741589546204,0.4883607253432274,
5000,369.511,0.48855307698249817,0.4885464608669281,1.3851473331451416,0.2502918839454651,-0.004339258186519146,0.4978303909301758,0.0037719132378697395,0.2958984375,0.0,1.3862746953964233,0.48855307698249817,1.3851592540740967,0.25028905272483826,-0.004347313195466995,0.49782633781433105,0.003771618939936161,0.30859375,0.0,1.386274814605713,0.4885464608669281,0.4885418117046356,0.48853081464767456,1.3851414918899536,0.2502933442592621,-0.004354451317340136,0.49782276153564453,0.0037714741192758083,0.2880859375,0.0,1.3862744569778442,0.4885418117046356,1.3851649761199951,0.2502877116203308,-0.004367937799543142,0.4978160262107849,0.003770966548472643,0.314453125,0.0,1.3862749338150024,0.48853081464767456,0.4885191023349762,0.4885079264640808,1.3851356506347656,0.25029483437538147,-0.004385083448141813,0.49780747294425964,0.0037705665454268456,0.2880859375,0.0,1.3862740993499756,0.4885191023349762,1.385170578956604,0.25028637051582336,-0.004397954326122999,0.4978010058403015,0.0037700266111642122,0.314453125,0.0,1.386274814605713,0.4885079264640808,0.48855307698249817,0.4885464608669281,9.49651435884032e-09,9.49651435884032e-09,0.05,0.32768000000000014,0.05,2000,1,18.962338133684007,1.0034711360931396,True,1.3853229880332947,0.29296875,0.0,1.3853229880332947,0.250248309224844,-0.004633441916666925,0.4976832754909992,0.003762895183172077,0.29296875,0.0,1.386273816227913,0.4883279539644718,restore_best_decay_to_0.05
5250,387.938,0.4883013665676117,0.48833802342414856,1.385347843170166,0.25024211406707764,-0.00466921366751194,0.4976654052734375,0.003761973464861512,0.298828125,0.0,1.386273980140686,0.4883013665676117,1.3853657245635986,0.2502376437187195,-0.004620137624442577,0.49768996238708496,0.00376346823759377,0.2978515625,0.0,1.3862743377685547,0.48833802342414856,0.488280326128006,0.48835137486457825,1.3853387832641602,0.2502443492412567,-0.004697468597441912,0.49765127897262573,0.003761113854125142,0.2978515625,0.0,1.386273741722107,0.488280326128006,1.3853747844696045,0.2502354383468628,-0.004602076951414347,0.49769896268844604,0.003764019114896655,0.3017578125,0.0,1.3862743377685547,0.48835137486457825,0.4882582724094391,0.4883616864681244,1.3853299617767334,0.2502466142177582,-0.00472697289660573,0.49763649702072144,0.0037602167576551437,0.302734375,0.0,1.3862735033035278,0.4882582724094391,1.3853838443756104,0.25023317337036133,-0.004588114097714424,0.49770593643188477,0.0037644465919584036,0.2998046875,0.0,1.3862744569778442,0.4883616864681244,0.4883013665676117,0.48833802342414856,-9.116077138916522e-08,-9.116077138916522e-08,0.05,0.2621440000000001,0.05,2000,0,18.962328684174643,1.0034674406051636,True,1.385255366563797,0.2943115234375,0.0,1.385255366563797,0.25026532262563705,-0.0045179687440395355,0.4977410174906254,0.0037664192204829305,0.2943115234375,0.0,1.3862735331058502,0.488416213542223,
5500,406.416,0.4882963299751282,0.48829108476638794,1.3853435516357422,0.25024303793907166,-0.004675144329667091,0.49766242504119873,0.0037616584450006485,0.2890625,0.0,1.3862740993499756,0.4882963299751282,1.3853254318237305,0.25024789571762085,-0.004681797698140144,0.4976590871810913,0.0037613334134221077,0.283203125,0.0,1.386273741722107,0.48829108476638794,0.4882786273956299,0.48826587200164795,1.3853527307510376,0.25024062395095825,-0.004698891192674637,0.4976505637168884,0.003760990686714649,0.296875,0.0,1.3862738609313965,0.4882786273956299,1.3853163719177246,0.2502503991127014,-0.004715092945843935,0.497642457485199,0.0037602537777274847,0.279296875,0.0,1.3862733840942383,0.48826587200164795,0.4882437288761139,0.4882287383079529,1.3853617906570435,0.2502382695674896,-0.00474528456106782,0.4976273477077484,0.003759633284062147,0.3037109375,0.0,1.3862736225128174,0.4882437288761139,1.3853075504302979,0.250252902507782,-0.00476429145783186,0.49761784076690674,0.0037586879916489124,0.279296875,0.0,1.3862727880477905,0.4882287383079529,0.4882963299751282,0.48829108476638794,1.3792249748915928e-08,1.3792249748915928e-08,0.05,0.2621440000000001,0.05,2000,1,18.96232229592646,1.0034654140472412,True,1.3852657228708267,0.29443359375,0.0,1.3852657228708267,0.2502627298235893,-0.004522214585449547,0.49773889407515526,0.0037663210823666304,0.29443359375,0.0,1.3862737864255905,0.4884129613637924,restore_best_decay_to_0.05
5750,424.909,0.4884536564350128,0.48841509222984314,1.3851978778839111,0.25027960538864136,-0.0044693779200315475,0.49776530265808105,0.003767841961234808,0.2978515625,0.0,1.3862738609313965,0.4884536564350128,1.385207176208496,0.2502776086330414,-0.004519959911704063,0.4977400302886963,0.003766236826777458,0.3046875,0.0,1.3862733840942383,0.48841509222984314,0.48847004771232605,0.4883938431739807,1.385193109512329,0.2502806484699249,-0.0044478969648480415,0.4977760314941406,0.003768529277294874,0.2958984375,0.0,1.386273980140686,0.48847004771232605,1.38521146774292,0.25027668476104736,-0.004547807388007641,0.49772608280181885,0.0037653569597750902,0.3056640625,0.0,1.3862731456756592,0.4883938431739807,0.4884844422340393,0.48837026953697205,1.385188102722168,0.2502817213535309,-0.004429076798260212,0.49778544902801514,0.003769134869799018,0.2978515625,0.0,1.3862740993499756,0.4884844422340393,1.3852157592773438,0.25027579069137573,-0.004578830674290657,0.49771058559417725,0.0037643800023943186,0.3115234375,0.0,1.3862727880477905,0.48837026953697205,0.4884536564350128,0.48841509222984314,1.1878069730609277e-07,1.1878069730609277e-07,0.05,0.2097152000000001,0.05,2000,0,18.96232866014573,1.0034635066986084,True,1.3852348327636719,0.2967529296875,0.0,1.3852348327636719,0.2502704784274101,-0.004499837290495634,0.49775007739663124,0.00376690091798082,0.2967529296875,0.0,1.3862735480070114,0.4884298965334892,
6000,443.361,0.48855412006378174,0.48854851722717285,1.3852088451385498,0.2502768933773041,-0.004335504490882158,0.4978322684764862,0.0037719211541116238,0.3193359375,0.0,1.3862742185592651,0.48855412006378174,1.3852441310882568,0.25026729702949524,-0.004343523643910885,0.49782824516296387,0.003771901596337557,0.294921875,0.0,1.3862745761871338,0.48854851722717285,0.488512247800827,0.48849713802337646,1.3851920366287231,0.25028157234191895,-0.004390793386846781,0.4978046119213104,0.0037701211404055357,0.3193359375,0.0,1.3862736225128174,0.488512247800827,1.385262370109558,0.25026240944862366,-0.004412039648741484,0.4977940022945404,0.003769919043406844,0.28515625,0.0,1.3862745761871338,0.48849713802337646,0.48843640089035034,0.4884079396724701,1.3851757049560547,0.2502862513065338,-0.0044913566671311855,0.4977543354034424,0.0037669402081519365,0.3212890625,0.0,1.386272668838501,0.48843640089035034,1.3852813243865967,0.2502574622631073,-0.004530757199972868,0.49773460626602173,0.003766407957300544,0.2783203125,0.0,1.3862740993499756,0.4884079396724701,0.48855412006378174,0.48854851722717285,2.6416943301933063e-08,2.6416943301933063e-08,0.05,0.2097152000000001,0.05,2000,1,18.96232706112504,1.0034641027450562,True,1.3853259086608887,0.29345703125,0.0,1.3853259086608887,0.25024764612317085,-0.004659051832277328,0.4976704753935337,0.0037620916264131665,0.29345703125,0.0,1.3862737268209457,0.48830851912498474,restore_best_decay_to_0.05
6250,461.793,0.4882252514362335,0.488207072019577,1.3853236436843872,0.2502480745315552,-0.004770657047629356,0.49761468172073364,0.0037588211707770824,0.2841796875,0.0,1.3862731456756592,0.4882252514362335,1.3853025436401367,0.25025370717048645,-0.004794841632246971,0.49760258197784424,0.0037580037023872137,0.2958984375,0.0,1.38627290725708,0.488207072019577,0.4882164001464844,0.48817992210388184,1.3853344917297363,0.25024521350860596,-0.004782412201166153,0.4976087808609009,0.00375851197168231,0.2783203125,0.0,1.3862731456756592,0.4882164001464844,1.3852922916412354,0.2502564787864685,-0.0048309629783034325,0.4975845217704773,0.00375686795450747,0.30078125,0.0,1.3862725496292114,0.48817992210388184,0.48819243907928467,0.4881328046321869,1.385345458984375,0.25024235248565674,-0.004814419895410538,0.4975928068161011,0.0037575922906398773,0.2744140625,0.0,1.3862731456756592,0.48819243907928467,1.3852821588516235,0.2502592206001282,-0.004893715493381023,0.49755313992500305,0.0037549263797700405,0.2998046875,0.0,1.3862720727920532,0.4881328046321869,0.4882252514362335,0.488207072019577,7.207960911887698e-08,7.207960911887698e-08,0.05,0.1677721600000001,0.05,2000,0,18.96233127825435,1.0034759044647217,True,1.3852719366550446,0.293701171875,0.0,1.3852719366550446,0.25026100128889084,-0.004580474516842514,0.4977097697556019,0.003764609631616622,0.293701171875,0.0,1.3862739205360413,0.48836932331323624,
6500,480.243,0.48832327127456665,0.4883195459842682,1.3853492736816406,0.2502416968345642,-0.0046386984176933765,0.4976806640625,0.0037626875564455986,0.2900390625,0.0,1.3862736225128174,0.48832327127456665,1.3853451013565063,0.2502428889274597,-0.004643485881388187,0.4976782500743866,0.0037624971009790897,0.283203125,0.0,1.3862733840942383,0.4883195459842682,0.48831942677497864,0.48831164836883545,1.3853511810302734,0.250241219997406,-0.004643972963094711,0.4976780414581299,0.003762550186365843,0.287109375,0.0,1.3862736225128174,0.48831942677497864,1.3853428363800049,0.25024348497390747,-0.004653786774724722,0.4976730942726135,0.0037621608935296535,0.28125,0.0,1.3862733840942383,0.48831164836883545,0.4883115589618683,0.4882999062538147,1.3853530883789062,0.250240683555603,-0.004654404707252979,0.49767279624938965,0.003762255422770977,0.2880859375,0.0,1.3862736225128174,0.4883115589618683,1.3853404521942139,0.250244140625,-0.004669263958930969,0.4976653456687927,0.0037616663612425327,0.287109375,0.0,1.3862731456756592,0.4882999062538147,0.48832327127456665,0.4883195459842682,1.4196261069410731e-08,1.4196261069410731e-08,0.05,0.1677721600000001,0.05,2000,1,18.962330464717525,1.0034739971160889,True,1.3853358924388885,0.2928466796875,0.0,1.3853358924388885,0.25024495646357536,-0.004587320669088513,0.497706338763237,0.00376433166093193,0.2928466796875,0.0,1.3862741142511368,0.48836255073547363,restore_best_decay_to_0.05
6750,498.687,0.4884684085845947,0.4884616434574127,1.3852237462997437,0.2502732276916504,-0.004449872300028801,0.4977750778198242,0.003768565598875284,0.294921875,0.0,1.386273980140686,0.4884684085845947,1.3852133750915527,0.25027602910995483,-0.004458924289792776,0.4977705478668213,0.00376825756393373,0.2939453125,0.0,1.3862733840942383,0.4884616434574127,0.48846426606178284,0.48844999074935913,1.3852288722991943,0.25027182698249817,-0.0044553326442837715,0.49777233600616455,0.0037684133276343346,0.3017578125,0.0,1.3862740993499756,0.48846426606178284,1.3852083683013916,0.25027745962142944,-0.004474442917853594,0.4977627694606781,0.003767769318073988,0.29296875,0.0,1.3862731456756592,0.48844999074935913,0.48845306038856506,0.48843246698379517,1.3852341175079346,0.25027042627334595,-0.00447025615721941,0.4977648854255676,0.0037679756060242653,0.2998046875,0.0,1.3862742185592651,0.48845306038856506,1.385203242301941,0.25027886033058167,-0.004497814923524857,0.4977510869503021,0.0037670424208045006,0.2890625,0.0,1.38627290725708,0.48843246698379517,0.4884684085845947,0.4884616434574127,3.1171096806565147e-08,3.1171096806565147e-08,0.05,0.13421772800000006,0.05,2000,0,18.96233190666971,1.0034692287445068,True,1.3852647542953491,0.301025390625,0.0,1.3852647542953491,0.2502630352973938,-0.0045365592814050615,0.4977317191660404,0.0037658571964129806,0.301025390625,0.0,1.3862736821174622,0.4884020611643791,best
