step,elapsed_sec,best_agent,best_loss,best_cell_acc,best_board_acc,avg_cell_acc,avg_board_acc,theta_spread,j_plus_1,j_minus_1,plus1_obj_ce,plus1_obj_prob_true,plus1_obj_margin,plus1_obj_soft_cell_acc,plus1_obj_soft_board_acc,plus1_obj_entropy,plus1_objective,minus1_obj_ce,minus1_obj_prob_true,minus1_obj_margin,minus1_obj_soft_cell_acc,minus1_obj_soft_board_acc,minus1_obj_entropy,minus1_objective,j_plus_2,j_minus_2,plus2_obj_ce,plus2_obj_prob_true,plus2_obj_margin,plus2_obj_soft_cell_acc,plus2_obj_soft_board_acc,plus2_obj_entropy,plus2_objective,minus2_obj_ce,minus2_obj_prob_true,minus2_obj_margin,minus2_obj_soft_cell_acc,minus2_obj_soft_board_acc,minus2_obj_entropy,minus2_objective,j_plus_3,j_minus_3,plus3_obj_ce,plus3_obj_prob_true,plus3_obj_margin,plus3_obj_soft_cell_acc,plus3_obj_soft_board_acc,plus3_obj_entropy,plus3_objective,minus3_obj_ce,minus3_obj_prob_true,minus3_obj_margin,minus3_obj_soft_cell_acc,minus3_obj_soft_board_acc,minus3_obj_entropy,minus3_objective,j_plus,j_minus,update_norm,theta_l2,theta_max_abs,theta_finite
1,2.574,1,0.6807066351175308,0.6374647352430556,0.0,0.6356574164496528,0.0,0.0007871182751841843,0.5053672790527344,0.5053045749664307,0.6793820858001709,0.5079150795936584,0.0315915010869503,0.5157957673072815,2.894802367602207e-41,0.6910736560821533,0.5053672790527344,0.6794069409370422,0.5078892111778259,0.031487856060266495,0.5157439112663269,2.7992338123352546e-41,0.6911004185676575,0.5053045749664307,0.5054378509521484,0.505325436592102,0.6793466210365295,0.5079443454742432,0.03170798718929291,0.515854001045227,2.9931735197978093e-41,0.69105064868927,0.5054378509521484,0.6793874502182007,0.5078979134559631,0.0315219983458519,0.5157610177993774,2.810444200049853e-41,0.6911024451255798,0.505325436592102,0.5055258870124817,0.5053892135620117,0.6793017387390137,0.5079807043075562,0.03185323625802994,0.5159265995025635,3.1208318098978e-41,0.6910226345062256,0.5055258870124817,0.6793410778045654,0.5079243183135986,0.031626734882593155,0.5158133506774902,2.8681776967800356e-41,0.6910958886146545,0.5053892135620117,0.5053672790527344,0.5053045749664307,0.0004409399116411805,26.41719627380371,1.0030783414840698,True
250,246.712,2,0.680384635925293,0.6379665798611112,0.0,0.6328294542100694,0.0,0.0007275337120518088,0.4982426166534424,0.49830207228660583,0.6852513551712036,0.5049841403961182,0.019912686198949814,0.5099563598632812,2.285657925160209e-41,0.6910736560821533,0.4982426166534424,0.6851894855499268,0.5050089359283447,0.020009733736515045,0.5100048780441284,2.294626235331888e-41,0.6910855770111084,0.49830207228660583,0.4982188045978546,0.4983372092247009,0.6852788925170898,0.5049742460250854,0.019873935729265213,0.5099369883537292,2.2884605220888588e-41,0.6910660266876221,0.4982188045978546,0.6851556301116943,0.5050235390663147,0.020067155361175537,0.5100336074829102,2.305976752892919e-41,0.6910901069641113,0.4983372092247009,0.49819934368133545,0.4983755946159363,0.6853041052818298,0.5049660801887512,0.01984236389398575,0.5099211931228638,2.2963077934890777e-41,0.6910572648048401,0.49819934368133545,0.6851198673248291,0.5050395131111145,0.020130015909671783,0.510064959526062,2.3215311658469244e-41,0.6910937428474426,0.4983755946159363,0.4982426166534424,0.49830207228660583,1.4627148630097508e-05,26.41656494140625,1.0025867223739624,True
500,495.264,0,0.6822025924921036,0.6280517578125,0.0,0.6222568088107638,0.0,0.0007069387938827276,0.5034597516059875,0.5035400390625,0.6809267997741699,0.5071303844451904,0.028463823720812798,0.5142319202423096,2.593383067925939e-41,0.6910998821258545,0.5034597516059875,0.6808802485466003,0.5071637034416199,0.028596017509698868,0.5142980217933655,2.6729768206995886e-41,0.6910799741744995,0.5035400390625,0.5034134387969971,0.503573477268219,0.6809526085853577,0.5071112513542175,0.02838759869337082,0.5141937732696533,2.5470000887567875e-41,0.6911124587059021,0.5034134387969971,0.6808598041534424,0.5071775317192078,0.028651144355535507,0.5143255591392517,2.7054869450719243e-41,0.6910725831985474,0.503573477268219,0.5033635497093201,0.5036022067070007,0.6809797883033752,0.5070905685424805,0.028305232524871826,0.5141526460647583,2.4966934738875266e-41,0.6911267042160034,0.5033635497093201,0.6808416843414307,0.5071894526481628,0.028698448091745377,0.5143492221832275,2.732812265126258e-41,0.6910669803619385,0.5036022067070007,0.5034597516059875,0.5035400390625,9.368894097860903e-06,26.415895462036133,1.0001606941223145,True
