step,elapsed_sec,j_plus_1,j_minus_1,plus1_obj_ce,plus1_obj_prob_true,plus1_obj_margin,plus1_obj_soft_cell_acc,plus1_obj_soft_board_acc,plus1_obj_entropy,plus1_objective,minus1_obj_ce,minus1_obj_prob_true,minus1_obj_margin,minus1_obj_soft_cell_acc,minus1_obj_soft_board_acc,minus1_obj_entropy,minus1_objective,j_plus_2,j_minus_2,plus2_obj_ce,plus2_obj_prob_true,plus2_obj_margin,plus2_obj_soft_cell_acc,plus2_obj_soft_board_acc,plus2_obj_entropy,plus2_objective,minus2_obj_ce,minus2_obj_prob_true,minus2_obj_margin,minus2_obj_soft_cell_acc,minus2_obj_soft_board_acc,minus2_obj_entropy,minus2_objective,j_plus_3,j_minus_3,plus3_obj_ce,plus3_obj_prob_true,plus3_obj_margin,plus3_obj_soft_cell_acc,plus3_obj_soft_board_acc,plus3_obj_entropy,plus3_objective,minus3_obj_ce,minus3_obj_prob_true,minus3_obj_margin,minus3_obj_soft_cell_acc,minus3_obj_soft_board_acc,minus3_obj_entropy,minus3_objective,j_plus,j_minus,raw_scalar,scalar,param_l2,param_max_abs,params_finite,loss,cell_acc,board_acc,obj_ce,obj_prob_true,obj_margin,obj_soft_cell_acc,obj_soft_board_acc,obj_entropy,objective
2500,359.187,0.5481828451156616,0.5478245615959167,0.6471602320671082,0.5259733200073242,0.1018768697977066,0.5509383678436279,4.077197564052296e-36,0.6868736743927002,0.5481828451156616,0.6472693085670471,0.5258036851882935,0.10128326714038849,0.550641655921936,3.602270295671245e-36,0.6871165037155151,0.5478245615959167,0.5483089089393616,0.5476025938987732,0.6471536159515381,0.5260361433029175,0.10208666324615479,0.5510433316230774,4.285357424123065e-36,0.6867483854293823,0.5483089089393616,0.647361695766449,0.5257011651992798,0.10091643780469894,0.5504581928253174,3.35065466802981e-36,0.6872357130050659,0.5476025938987732,0.548393189907074,0.5473600029945374,0.6471855640411377,0.5260818004608154,0.10222816467285156,0.5511140823364258,4.4642239133138756e-36,0.686619222164154,0.548393189907074,0.6474722623825073,0.5255900025367737,0.10051575303077698,0.5502579212188721,3.099465214487733e-36,0.6873539090156555,0.5473600029945374,0.5481828451156616,0.5478245615959167,6.903594585600582e-06,6.903594585600582e-06,19.161813779404305,1.0037504434585571,True,0.6489803194999695,0.6320393880208334,0.0,0.6489803194999695,0.5250094681978226,0.09811310842633247,0.5490565747022629,3.3062187986820315e-36,0.6869958639144897,0.545888289809227
2750,395.124,0.5532204508781433,0.5533713102340698,0.6441875100135803,0.5282392501831055,0.11017359793186188,0.5550867915153503,3.514976638770117e-35,0.685198187828064,0.5532204508781433,0.6437246799468994,0.5282652974128723,0.11040966957807541,0.5552048087120056,3.3698599096568125e-35,0.6856276988983154,0.5533713102340698,0.5528383255004883,0.5531308650970459,0.6445985436439514,0.5280870199203491,0.10955051332712173,0.5547752380371094,3.239844092957062e-35,0.6850898265838623,0.5528383255004883,0.6436870694160461,0.5281363129615784,0.11000774800777435,0.5550038814544678,2.9688814526414304e-35,0.6859403252601624,0.5531308650970459,0.5522581338882446,0.5526736974716187,0.6451213359832764,0.5278446674346924,0.1086009293794632,0.5543004870414734,2.7946964931067175e-35,0.6850554347038269,0.5522581338882446,0.6437899470329285,0.5279108285903931,0.10924910008907318,0.5546245574951172,2.433147606366769e-35,0.6863100528717041,0.5526736974716187,0.5532204508781433,0.5533713102340698,-2.679216471791916e-06,-2.679216471791916e-06,19.162162483507085,1.00444495677948,True,0.6475080698728561,0.6246066623263888,0.0,0.6475080698728561,0.5265122354030609,0.10346798971295357,0.5517340004444122,2.806911546799988e-35,0.6853650510311127,0.5491306334733963
3000,431.043,0.5576483011245728,0.5548593997955322,0.6420949101448059,0.5303103923797607,0.11748364567756653,0.5587418079376221,5.485329134564526e-34,0.6830047965049744,0.5576483011245728,0.6436216831207275,0.5290271043777466,0.1128864660859108,0.5564432144165039,2.0216613318809894e-34,0.6841244101524353,0.5548593997955322,0.5587996244430542,0.5532171726226807,0.6415183544158936,0.5308494567871094,0.11938341706991196,0.5596916675567627,8.426022485220853e-34,0.6824653744697571,0.5587996244430542,0.6445772051811218,0.528282105922699,0.11018112301826477,0.555090606212616,1.1410691263212433e-34,0.6846997737884521,0.5532171726226807,0.5597938895225525,0.5514081716537476,0.6410619020462036,0.5313212275505066,0.12102515250444412,0.5605126023292542,1.2383186464019847e-33,0.6819425225257874,0.5597938895225525,0.6456630229949951,0.5274688005447388,0.1072024405002594,0.5536012053489685,6.125482121063858e-35,0.6852819919586182,0.5514081716537476,0.5576483011245728,0.5548593997955322,5.059792138936577e-05,5e-05,19.16220405161969,1.004493236541748,True,0.6418629884719849,0.6332872178819444,0.0,0.6418629884719849,0.5301759541034698,0.11713434755802155,0.5585671812295914,1.080359535321154e-34,0.6835321187973022,0.5574433654546738
3250,466.493,0.5677807331085205,0.5684667825698853,0.6344869136810303,0.5347139835357666,0.13411730527877808,0.5670586824417114,9.206986952773602e-34,0.6816529035568237,0.5677807331085205,0.6339171528816223,0.5350111126899719,0.1352418214082718,0.5676209330558777,1.0851602731909833e-33,0.6816179752349854,0.5684667825698853,0.5673060417175293,0.5686731338500977,0.6348666548728943,0.5345065593719482,0.13333886861801147,0.5666694641113281,8.19907585205034e-34,0.6816961169242859,0.5673060417175293,0.6337312459945679,0.5350987315177917,0.13557973504066467,0.5677897930145264,1.1378744908341434e-33,0.6816266775131226,0.5686731338500977,0.566747784614563,0.5687861442565918,0.6353062391281128,0.53426194190979,0.13242310285568237,0.5662115812301636,7.1447804789276e-34,0.6817558407783508,0.566747784614563,0.6336133480072021,0.5351445078849792,0.1357639878988266,0.5678820013999939,1.1652540501521984e-33,0.6816530227661133,0.5687861442565918,0.5677807331085205,0.5684667825698853,-1.1850954702384238e-05,-1.1850954702384238e-05,19.161528673238436,1.0049721002578735,True,0.636942908167839,0.6393229166666666,0.0,0.636942908167839,0.533488005399704,0.12930550053715706,0.5646527707576752,5.250214996748833e-34,0.6816651225090027,0.564844474196434
3500,501.522,0.5534209609031677,0.5538339018821716,0.6481649279594421,0.5289007425308228,0.11064038425683975,0.5553202033042908,8.432131382425282e-34,0.6795941591262817,0.5534209609031677,0.647944450378418,0.5290955901145935,0.11132124066352844,0.5556606650352478,9.542547427250171e-34,0.6794105172157288,0.5538339018821716,0.5531026721000671,0.553931474685669,0.6483123302459717,0.528748095035553,0.11011487990617752,0.5550574660301208,7.590181716938896e-34,0.6797640919685364,0.5531026721000671,0.6478713154792786,0.5291392803192139,0.11148159950971603,0.5557407736778259,9.744614906156522e-34,0.6793941855430603,0.553931474685669,0.552707314491272,0.5539578795433044,0.6484854221343994,0.528557538986206,0.1094617173075676,0.5547308921813965,6.624411170337651e-34,0.6799874901771545,0.552707314491272,0.6478234529495239,0.5291476845741272,0.11152378469705582,0.5557619333267212,9.694320278330637e-34,0.6794261932373047,0.5539578795433044,0.5534209609031677,0.5538339018821716,-6.972428592531947e-06,-6.972428592531947e-06,19.162019557154267,1.0057317018508911,True,0.6356878727674484,0.634521484375,0.0,0.6356878727674484,0.5351428687572479,0.13479147106409073,0.5673957616090775,1.9489420600556313e-33,0.6794455349445343,0.5681611597537994
3750,536.577,0.5745436549186707,0.5738430619239807,0.6315074563026428,0.5380883812904358,0.1452895998954773,0.572644829750061,3.629359379314952e-33,0.6775414347648621,0.5745436549186707,0.631997287273407,0.537764310836792,0.14413835108280182,0.5720691680908203,2.933203523096169e-33,0.6777217388153076,0.5738430619239807,0.5748233199119568,0.573434054851532,0.6313192844390869,0.5382189750671387,0.14574961364269257,0.5728747844696045,3.970206088621367e-33,0.6774588227272034,0.5748233199119568,0.6322910785675049,0.5375765562057495,0.14346660673618317,0.5717332363128662,2.6009887994156282e-33,0.6778156757354736,0.573434054851532,0.5750486850738525,0.5729946494102478,0.6311736702919006,0.5383251905441284,0.14612025022506714,0.573060154914856,4.286833940880997e-33,0.6773837208747864,0.5750486850738525,0.6326117515563965,0.5373757481575012,0.14274488389492035,0.571372389793396,2.290305275151313e-33,0.677909255027771,0.5729946494102478,0.5745436549186707,0.5738430619239807,1.115359183435136e-05,1.115359183435136e-05,19.162328985766653,1.0053889751434326,True,0.6313864141702652,0.6390923394097222,0.0,0.6313864141702652,0.5380986034870148,0.1453745700418949,0.5726872831583023,4.318751505323951e-33,0.6776477843523026,0.574597030878067
4000,572.372,0.5892701148986816,0.5889567136764526,0.6202073097229004,0.544609785079956,0.16945703327655792,0.5847285389900208,2.11053956894235e-32,0.6754963397979736,0.5892701148986816,0.6202053427696228,0.5444291234016418,0.16893461346626282,0.584467351436615,1.9893822478238598e-32,0.675888180732727,0.5889567136764526,0.5892899036407471,0.5886673331260681,0.6202927231788635,0.5446338653564453,0.1694929599761963,0.5847464799880981,2.1112163598148358e-32,0.6753544807434082,0.5892899036407471,0.6202880144119263,0.5442751049995422,0.1684550940990448,0.5842275619506836,1.877138847304449e-32,0.6761334538459778,0.5886673331260681,0.5892162919044495,0.5882930159568787,0.6204344630241394,0.544612467288971,0.1693750023841858,0.5846874713897705,2.070314299194005e-32,0.6752515435218811,0.5892162919044495,0.6204254627227783,0.5440806746482849,0.16783587634563446,0.5839179158210754,1.7389412662028514e-32,0.6764081120491028,0.5882930159568787,0.5892701148986816,0.5889567136764526,4.848018812307124e-06,4.848018812307124e-06,19.16232013665298,1.0054978132247925,True,0.6317354738712311,0.6338297526041666,0.0,0.6317354738712311,0.5388230979442596,0.14729975536465645,0.5736498832702637,5.670711297680421e-32,0.6757140755653381,0.575745165348053
4250,609.07,0.5801727771759033,0.5789410471916199,0.6293660402297974,0.5410176515579224,0.1546001136302948,0.5773000717163086,3.291157899639872e-32,0.6734784841537476,0.5801727771759033,0.63020920753479,0.5404323935508728,0.15257546305656433,0.5762876868247986,2.461034074664742e-32,0.6738536357879639,0.5789410471916199,0.5806152820587158,0.5781444311141968,0.629059374332428,0.5412277579307556,0.1553274393081665,0.5776637196540833,3.6501368297129114e-32,0.6733477115631104,0.5806152820587158,0.6307482123374939,0.5400539040565491,0.15126566588878632,0.5756328105926514,2.037188868387833e-32,0.6741023063659668,0.5781444311141968,0.5809476971626282,0.5772226452827454,0.6288273334503174,0.5413855314254761,0.15587370097637177,0.5779368281364441,3.9421008268455725e-32,0.6732513904571533,0.5809476971626282,0.6313669085502625,0.5396161675453186,0.1497500091791153,0.574874997138977,1.6359822139398227e-32,0.6743943691253662,0.5772226452827454,0.5801727771759033,0.5789410471916199,1.885008146939152e-05,1.885008146939152e-05,19.161903938395696,1.0052937269210815,True,0.6242692619562149,0.6449652777777778,0.0,0.6242692619562149,0.5434473156929016,0.16394735127687454,0.5819736570119858,4.396253363159351e-32,0.6736447513103485,0.5858829915523529
4500,645.757,0.5865737199783325,0.5857181549072266,0.624904453754425,0.5440452694892883,0.16511964797973633,0.5825598239898682,5.03060742021266e-32,0.6716411113739014,0.5865737199783325,0.6256248354911804,0.5436536073684692,0.16371768712997437,0.5818588733673096,4.174663567948131e-32,0.6717310547828674,0.5857181549072266,0.5867893695831299,0.5850914120674133,0.6246494650840759,0.5441318154335022,0.16547055542469025,0.5827353000640869,5.261209436738047e-32,0.6717226505279541,0.5867893695831299,0.6260799169540405,0.5433552265167236,0.16268838942050934,0.5813441872596741,3.6325928704004765e-32,0.671897828578949,0.5850914120674133,0.5868564248085022,0.5843423008918762,0.624471127986908,0.5441421866416931,0.1655765175819397,0.5827882289886475,5.319527474723867e-32,0.6718884110450745,0.5868564248085022,0.6265918612480164,0.5429940223693848,0.16145683825016022,0.5807284116744995,3.0715056129923945e-32,0.6721405982971191,0.5843423008918762,0.5865737199783325,0.5857181549072266,1.2452832972833313e-05,1.2452832972833313e-05,19.161843542027786,1.0057119131088257,True,0.6281404197216034,0.6301540798611112,0.0,0.6281404197216034,0.5424320250749588,0.1589915193617344,0.5794957429170609,2.083530235243506e-31,0.6716890335083008,0.582832083106041
4750,682.451,0.584528386592865,0.585843026638031,0.6274709105491638,0.5433299541473389,0.161796435713768,0.5808981657028198,1.0455895297174359e-31,0.6704531311988831,0.584528386592865,0.6275635957717896,0.5441383719444275,0.16399039328098297,0.5819952487945557,1.3911975641981773e-31,0.6685996651649475,0.585843026638031,0.5836451053619385,0.5862828493118286,0.6275756359100342,0.5428170561790466,0.16032767295837402,0.580163836479187,8.521339575240789e-32,0.6714560389518738,0.5836451053619385,0.6277463436126709,0.544434666633606,0.16472969949245453,0.5823647975921631,1.5149552551448388e-31,0.6677640676498413,0.5862828493118286,0.5826053023338318,0.5865830779075623,0.627791166305542,0.5422316789627075,0.15860193967819214,0.5793009400367737,6.646018189139505e-32,0.6724987626075745,0.5826053023338318,0.628011167049408,0.5446593165397644,0.16523896157741547,0.5826194286346436,1.5918408141490722e-31,0.6669982671737671,0.5865830779075623,0.584528386592865,0.585843026638031,-1.903577017152207e-05,-1.903577017152207e-05,19.162100289233233,1.0056895017623901,True,0.6231122761964798,0.6369086371527778,0.0,0.6231122761964798,0.5459084361791611,0.1710505597293377,0.5855252593755722,4.354956160112491e-31,0.66948501765728,0.5901680737733841
5000,719.151,0.5774919986724854,0.5773675441741943,0.6351549625396729,0.5406267642974854,0.15032516419887543,0.5751625895500183,2.470830115612037e-31,0.6681194305419922,0.5774919986724854,0.6358618140220642,0.540667712688446,0.15014134347438812,0.5750706791877747,2.415295295600659e-31,0.6672881841659546,0.5773675441741943,0.577426552772522,0.5771776437759399,0.6348903179168701,0.5405430197715759,0.15020744502544403,0.5751036405563354,2.413013896164583e-31,0.6685795187950134,0.577426552772522,0.6363022327423096,0.5406239032745361,0.14983947575092316,0.5749197602272034,2.306369992372673e-31,0.6669211983680725,0.5771776437759399,0.5772775411605835,0.5769035816192627,0.634685218334198,0.5404183864593506,0.14995211362838745,0.5749760270118713,2.3024635895460205e-31,0.6690660715103149,0.5772775411605835,0.6367986798286438,0.540537416934967,0.1493993103504181,0.5746996402740479,2.1529367114406327e-31,0.6665889024734497,0.5769035816192627,0.5774919986724854,0.5773675441741943,1.7469163203494789e-06,1.7469163203494789e-06,19.162117263507714,1.0055322647094727,True,0.6276821345090866,0.6245388454861112,0.0,0.6276821345090866,0.5445067286491394,0.16479576006531715,0.5823978781700134,1.4334213212797138e-30,0.6676515638828278,0.5863238126039505
