step,elapsed_sec,j_plus_1,j_minus_1,plus1_obj_ce,plus1_obj_prob_true,plus1_obj_margin,plus1_obj_soft_cell_acc,plus1_obj_soft_board_acc,plus1_obj_hard_cell_acc,plus1_obj_hard_board_acc,plus1_obj_entropy,plus1_objective,minus1_obj_ce,minus1_obj_prob_true,minus1_obj_margin,minus1_obj_soft_cell_acc,minus1_obj_soft_board_acc,minus1_obj_hard_cell_acc,minus1_obj_hard_board_acc,minus1_obj_entropy,minus1_objective,j_plus_2,j_minus_2,plus2_obj_ce,plus2_obj_prob_true,plus2_obj_margin,plus2_obj_soft_cell_acc,plus2_obj_soft_board_acc,plus2_obj_hard_cell_acc,plus2_obj_hard_board_acc,plus2_obj_entropy,plus2_objective,minus2_obj_ce,minus2_obj_prob_true,minus2_obj_margin,minus2_obj_soft_cell_acc,minus2_obj_soft_board_acc,minus2_obj_hard_cell_acc,minus2_obj_hard_board_acc,minus2_obj_entropy,minus2_objective,j_plus_3,j_minus_3,plus3_obj_ce,plus3_obj_prob_true,plus3_obj_margin,plus3_obj_soft_cell_acc,plus3_obj_soft_board_acc,plus3_obj_hard_cell_acc,plus3_obj_hard_board_acc,plus3_obj_entropy,plus3_objective,minus3_obj_ce,minus3_obj_prob_true,minus3_obj_margin,minus3_obj_soft_cell_acc,minus3_obj_soft_board_acc,minus3_obj_hard_cell_acc,minus3_obj_hard_board_acc,minus3_obj_entropy,minus3_objective,j_plus,j_minus,raw_scalar,scalar,param_l2,param_max_abs,params_finite,loss,cell_acc,board_acc,obj_ce,obj_prob_true,obj_margin,obj_soft_cell_acc,obj_soft_board_acc,obj_hard_cell_acc,obj_hard_board_acc,obj_entropy,objective
2500,272.155,0.004435937386006117,0.004435937386006117,0.6953242421150208,0.49909263849258423,-0.003630282822996378,0.49818485975265503,2.6826413090930146e-08,0.44359374046325684,0.0,0.6927847862243652,0.004435937386006117,0.6967340111732483,0.49847543239593506,-0.006094289943575859,0.4969528615474701,2.517251473932447e-08,0.44359374046325684,0.0,0.6926103830337524,0.004435937386006117,0.004435937386006117,0.004435937386006117,0.6960645914077759,0.498704195022583,-0.005182287190109491,0.49740883708000183,2.584150138318364e-08,0.44359374046325684,0.0,0.6928216814994812,0.004435937386006117,0.6979945302009583,0.49789565801620483,-0.008406332693994045,0.495796799659729,2.3770196477812533e-08,0.44359374046325684,0.0,0.6925106048583984,0.004435937386006117,0.004435937386006117,0.004435937386006117,0.6995552182197571,0.49722373485565186,-0.011083569377660751,0.49445822834968567,2.202597926270755e-08,0.44359374046325684,0.0,0.6922959685325623,0.004435937386006117,0.6990517973899841,0.4975089132785797,-0.009946045465767384,0.49502700567245483,2.275630706094489e-08,0.44359374046325684,0.0,0.692228376865387,0.004435937386006117,0.004435937386006117,0.004435937386006117,0.0,0.0,18.871371532129803,1.0002084970474243,True,0.6964636147022247,0.44265625,0.0,0.6964636147022247,0.498626708984375,-0.0054913623025640845,0.49725431948900223,2.565439949364645e-08,0.4426562488079071,0.0,0.6925778090953827,0.004426562460139394
2750,298.914,0.004542187321931124,0.004550000187009573,0.695267915725708,0.49932870268821716,-0.0026941157411783934,0.49865296483039856,2.779367136440669e-08,0.4542187452316284,0.0,0.6923680901527405,0.004542187321931124,0.6934747099876404,0.4998609125614166,-0.0005565143073908985,0.4997217655181885,2.9385297750650352e-08,0.45500001311302185,0.0,0.6930978298187256,0.004550000187009573,0.004542187321931124,0.005457812454551458,0.6942274570465088,0.49985989928245544,-0.000580662046559155,0.4997096657752991,2.9467864592902515e-08,0.4542187452316284,0.0,0.6923443078994751,0.004542187321931124,0.689882755279541,0.5019477009773254,0.007778702769428492,0.5038893222808838,3.614111321326163e-08,0.5457812547683716,0.0,0.6925144791603088,0.005457812454551458,0.004542187321931124,0.005457812454551458,0.6949157118797302,0.49977073073387146,-0.0009586726082488894,0.4995206594467163,2.9405901713630556e-08,0.4542187452316284,0.0,0.6918314099311829,0.004542187321931124,0.6886032223701477,0.504130482673645,0.016392217949032784,0.5081961154937744,4.459715441385015e-08,0.5457812547683716,0.0,0.6894177198410034,0.005457812454551458,0.004542187321931124,0.004550000187009573,-6.197185751520635e-07,-6.197185751520635e-07,18.871372383196952,1.0002124309539795,True,0.6958443373441696,0.45359375,0.0,0.6958443373441696,0.49893880635499954,-0.004243980685714632,0.4978780150413513,2.6491808746698098e-08,0.45359374582767487,0.0,0.6925727874040604,0.004535937332548201
3000,325.667,0.004517187364399433,0.004517187364399433,0.6981372833251953,0.4981272220611572,-0.007482369430363178,0.49625885486602783,2.4391368924625567e-08,0.4517187476158142,0.0,0.6919052004814148,0.004517187364399433,0.6937947273254395,0.4997820556163788,-0.000873463461175561,0.4995632469654083,2.9016533176218218e-08,0.4517187476158142,0.0,0.6929353475570679,0.004517187364399433,0.004517187364399433,0.006235937122255564,0.7000089883804321,0.49748435616493225,-0.010036897845566273,0.4949815273284912,2.2964027124317e-08,0.4517187476158142,0.0,0.6913232207298279,0.004517187364399433,0.6910043954849243,0.5010843873023987,0.004336900543421507,0.5021684169769287,3.321446939708039e-08,0.6235937476158142,0.0,0.6931211352348328,0.006235937122255564,0.004517187364399433,0.0055078123696148396,0.7010958790779114,0.49704277515411377,-0.01178397610783577,0.49410802125930786,2.217250028024864e-08,0.4517187476158142,0.0,0.6911232471466064,0.004517187364399433,0.6878736019134521,0.5028622150421143,0.011430301703512669,0.5057151913642883,3.9520767103340404e-08,0.55078125,0.0,0.6926933526992798,0.0055078123696148396,0.004517187364399433,0.004517187364399433,-8.291820003869835e-07,-8.291820003869835e-07,18.87136667222714,1.0002106428146362,True,0.6959517449140549,0.450234375,0.0,0.6959517449140549,0.4988807961344719,-0.004476105386856943,0.49776194244623184,2.631400652930438e-08,0.45023437589406967,0.0,0.6925813406705856,0.004502343595959246
3250,352.419,0.004564062226563692,0.005453125108033419,0.7021940350532532,0.4970613420009613,-0.011705856770277023,0.49414703249931335,2.157027267912781e-08,0.45640623569488525,0.0,0.6899925470352173,0.004564062226563692,0.6904879808425903,0.5013711452484131,0.005482235923409462,0.5027410984039307,3.438593765281439e-08,0.5453125238418579,0.0,0.6930637955665588,0.005453125108033419,0.004564062226563692,0.00543593754991889,0.7103227376937866,0.4952239990234375,-0.018887024372816086,0.4905564785003662,1.7680102715189605e-08,0.45640623569488525,0.0,0.6855989098548889,0.004564062226563692,0.6868863105773926,0.5038692355155945,0.015393507666885853,0.5076967477798462,4.492778771236772e-08,0.5435937643051147,0.0,0.6916570067405701,0.00543593754991889,0.004564062226563692,0.00543593754991889,0.7167167067527771,0.4940098524093628,-0.02353079244494438,0.48823460936546326,1.581875075373773e-08,0.45640623569488525,0.0,0.6817200183868408,0.004564062226563692,0.6847723126411438,0.5063707232475281,0.02509811334311962,0.5125490427017212,5.840488981334602e-08,0.5435937643051147,0.0,0.6887291073799133,0.00543593754991889,0.004564062226563692,0.005453125108033419,-6.523018281422936e-07,-6.523018281422936e-07,18.871383883464276,1.0002083778381348,True,0.6959380060434341,0.449453125,0.0,0.6959380060434341,0.49888255447149277,-0.0044692145311273634,0.497765377163887,2.6359099791761764e-08,0.44945311546325684,0.0,0.6925915777683258,0.0044945309637114406
3500,379.157,0.0044968752190470695,0.0044968752190470695,0.6934010982513428,0.49995842576026917,-0.00016854818386491388,0.4999157190322876,2.9521110889163538e-08,0.44968751072883606,0.0,0.6929760575294495,0.0044968752190470695,0.6967462301254272,0.49855172634124756,-0.005789646878838539,0.4971051812171936,2.5392026259396516e-08,0.44968751072883606,0.0,0.692445695400238,0.0044968752190470695,0.0045390622690320015,0.0044968752190470695,0.6922944784164429,0.5004608631134033,0.0018423469737172127,0.5009211897850037,3.113832036660824e-08,0.45390623807907104,0.0,0.6930779814720154,0.0045390622690320015,0.6941110491752625,0.4996260702610016,-0.0014972998760640621,0.4992513656616211,2.8611014002422053e-08,0.44968751072883606,0.0,0.6929309368133545,0.0044968752190470695,0.0044968752190470695,0.004926562309265137,0.694104015827179,0.49962615966796875,-0.0014967488823458552,0.4992516338825226,2.859129821786155e-08,0.44968751072883606,0.0,0.6929379105567932,0.0044968752190470695,0.6921525597572327,0.5005220174789429,0.002086843363940716,0.501043438911438,3.1450511528419156e-08,0.49265626072883606,0.0,0.6930975317955017,0.004926562309265137,0.0044968752190470695,0.0044968752190470695,-1.4426738487873956e-07,-1.4426738487873956e-07,18.871392210069196,1.0002065896987915,True,0.6960772275924683,0.445078125,0.0,0.6960772275924683,0.49880649894475937,-0.004773326538270339,0.4976133406162262,2.6321254065209132e-08,0.44507811963558197,0.0,0.6926044523715973,0.004450781154446304
3750,405.899,0.004485937301069498,0.004485937301069498,0.6975076198577881,0.4981750547885895,-0.007290746085345745,0.4963546097278595,2.4583666657918002e-08,0.44859373569488525,0.0,0.6924386620521545,0.004485937301069498,0.6942263841629028,0.4996376037597656,-0.0014526932500302792,0.4992736876010895,2.829138523452457e-08,0.44859373569488525,0.0,0.6927921772003174,0.004485937301069498,0.004485937301069498,0.004554687533527613,0.697864830493927,0.49798354506492615,-0.008053300902247429,0.4959733486175537,2.4320167213431887e-08,0.44859373569488525,0.0,0.6924648284912109,0.004485937301069498,0.6927970051765442,0.5002992153167725,0.0011919625103473663,0.5005959868431091,3.033132145446871e-08,0.4554687440395355,0.0,0.6928982734680176,0.004554687533527613,0.004485937301069498,0.004929687362164259,0.6973438858985901,0.49821680784225464,-0.007123532239347696,0.496438205242157,2.5032157680016098e-08,0.44859373569488525,0.0,0.6925185918807983,0.004485937301069498,0.6917552947998047,0.5007678270339966,0.0030670922715216875,0.501533567905426,3.1996087557217834e-08,0.49296873807907104,0.0,0.6930026412010193,0.004929687362164259,0.004485937301069498,0.004485937301069498,-1.6991447207210144e-07,-1.6991447207210144e-07,18.871401603242354,1.0002098083496094,True,0.6961488723754883,0.444921875,0.0,0.6961488723754883,0.49876902997493744,-0.004922946915030479,0.4975385293364525,2.612275684654719e-08,0.4449218735098839,0.0,0.6926077902317047,0.0044492187444120646
4000,432.651,0.004471875261515379,0.004471875261515379,0.6952792406082153,0.4992576539516449,-0.0029765067156404257,0.49851173162460327,2.759173334254683e-08,0.44718751311302185,0.0,0.6924988627433777,0.004471875261515379,0.6961625814437866,0.4987082779407501,-0.005164184607565403,0.4974178969860077,2.611153249176823e-08,0.44718751311302185,0.0,0.6927158832550049,0.004471875261515379,0.004471875261515379,0.004471875261515379,0.6950413584709167,0.49940431118011475,-0.0023936855141073465,0.49880316853523254,2.8006500230048914e-08,0.44718751311302185,0.0,0.6924429535865784,0.004471875261515379,0.6959334015846252,0.498786062002182,-0.00485368212684989,0.4975731670856476,2.6394779695237958e-08,0.44718751311302185,0.0,0.6927893757820129,0.004471875261515379,0.004471875261515379,0.004473437089473009,0.6967009902000427,0.49869826436042786,-0.005210493691265583,0.49739474058151245,2.6093953664485525e-08,0.44718751311302185,0.0,0.6921969056129456,0.004471875261515379,0.6973394751548767,0.49815261363983154,-0.007379584480077028,0.49631020426750183,2.4948317189910085e-08,0.44734373688697815,0.0,0.6926515102386475,0.004473437089473009,0.004471875261515379,0.004471875261515379,-5.248006400943365e-10,-5.248006400943365e-10,18.871409800041878,1.0002007484436035,True,0.6955850720405579,0.45453125,0.0,0.6955850720405579,0.499052532017231,-0.003789978101849556,0.4981050044298172,2.6811283859728974e-08,0.4545312523841858,0.0,0.6926044374704361,0.004545312491245568
4250,459.386,0.00442656222730875,0.006201562006026506,0.6966995000839233,0.49863746762275696,-0.005454233847558498,0.49727287888526917,2.56215617611133e-08,0.4426562488079071,0.0,0.6923196911811829,0.00442656222730875,0.6915736198425293,0.50079345703125,0.0031736334785819054,0.5015868544578552,3.2328962618066726e-08,0.6201562285423279,0.0,0.6931337118148804,0.006201562006026506,0.00442656222730875,0.005573437083512545,0.6940518021583557,0.49974483251571655,-0.001031277235597372,0.4994843602180481,2.8942208629700872e-08,0.4426562488079071,0.0,0.6927512884140015,0.00442656222730875,0.6848341226577759,0.5048204660415649,0.019186699762940407,0.5095933675765991,4.877028558780694e-08,0.5573437213897705,0.0,0.6918046474456787,0.005573437083512545,0.006037499755620956,0.005573437083512545,0.6904416680335999,0.5013891458511353,0.005554120987653732,0.5027770400047302,3.4343571542194695e-08,0.6037499904632568,0.0,0.693074107170105,0.006037499755620956,0.6818389892578125,0.5077278017997742,0.030496399849653244,0.51524817943573,6.212768255409173e-08,0.5573437213897705,0.0,0.6889424324035645,0.005573437083512545,0.00442656222730875,0.006201562006026506,-2.9082138139544404e-07,-2.9082138139544404e-07,18.871403776555738,1.000197410583496,True,0.6958352327346802,0.449453125,0.0,0.6958352327346802,0.49892108887434006,-0.004315215919632465,0.4978424087166786,2.6459289870217617e-08,0.44945311546325684,0.0,0.692617267370224,0.0044945309637114406
4500,486.139,0.004481249954551458,0.004481249954551458,0.6958576440811157,0.49892449378967285,-0.0043021864257752895,0.49784889817237854,2.6517902540490468e-08,0.4481250047683716,0.0,0.6925879120826721,0.004481249954551458,0.6937271356582642,0.49985650181770325,-0.0005783401429653168,0.4997108578681946,2.9214252350584502e-08,0.4481250047683716,0.0,0.692853569984436,0.004481249954551458,0.004481249954551458,0.006557812448590994,0.6951892375946045,0.4992944598197937,-0.002828794065862894,0.49858558177948,2.740277693646931e-08,0.4481250047683716,0.0,0.69251549243927,0.004481249954551458,0.6890438795089722,0.5020785331726074,0.008311890996992588,0.5041559338569641,3.674593074265431e-08,0.6557812690734863,0.0,0.6930930614471436,0.006557812448590994,0.004482812713831663,0.0055234371684491634,0.6949865221977234,0.49949541687965393,-0.0020348108373582363,0.49898260831832886,2.786570973967173e-08,0.44828125834465027,0.0,0.692314863204956,0.004482812713831663,0.6839139461517334,0.5052575469017029,0.020931363105773926,0.510465681552887,5.081062326439678e-08,0.5523437261581421,0.0,0.691849946975708,0.0055234371684491634,0.004481249954551458,0.004481249954551458,-7.681488667815968e-07,-7.681488667815968e-07,18.871402513753925,1.0001951456069946,True,0.6956052780151367,0.453203125,0.0,0.6956052780151367,0.49903563410043716,-0.003857502422761172,0.49807125329971313,2.676947197244317e-08,0.45320312678813934,0.0,0.6926180124282837,0.004532031249254942
4750,512.917,0.004579687491059303,0.004745312500745058,0.6951156854629517,0.49946367740631104,-0.002157150534912944,0.4989214241504669,2.750158145659043e-08,0.45796874165534973,0.0,0.6922498941421509,0.004579687491059303,0.6933767199516296,0.4998917281627655,-0.00043307882151566446,0.4997834861278534,2.947386690266285e-08,0.47453126311302185,0.0,0.6931342482566833,0.004745312500745058,0.004579687491059303,0.005420312285423279,0.6939789056777954,0.5000300407409668,9.668944403529167e-05,0.5000483393669128,2.9126363543241496e-08,0.45796874165534973,0.0,0.6922520995140076,0.004579687491059303,0.6908801198005676,0.5014973282814026,0.005981424357742071,0.50299072265625,3.432613482345914e-08,0.5420312285423279,0.0,0.6924186944961548,0.005420312285423279,0.004587499890476465,0.005420312285423279,0.6922470331192017,0.5007346272468567,0.00291618169285357,0.5014580488204956,3.16300372560363e-08,0.45875000953674316,0.0,0.692574679851532,0.004587499890476465,0.690257728099823,0.5024302005767822,0.009689663536846638,0.5048448443412781,3.723068431327192e-08,0.5420312285423279,0.0,0.6911735534667969,0.005420312285423279,0.004579687491059303,0.004745312500745058,-4.465492961247912e-07,-4.465492961247912e-07,18.871383895646467,1.000199794769287,True,0.6954995095729828,0.454296875,0.0,0.6954995095729828,0.499086432158947,-0.003654599073342979,0.49817269295454025,2.702691936917745e-08,0.45429688692092896,0.0,0.692622110247612,0.004542968701571226
5000,539.686,0.004449999891221523,0.004449999891221523,0.6990506649017334,0.49764370918273926,-0.009408709593117237,0.4952956438064575,2.315680802666975e-08,0.4449999928474426,0.0,0.6919600963592529,0.004449999891221523,0.6942190527915955,0.4995601177215576,-0.0017605635803192854,0.49911972880363464,2.835263579470393e-08,0.4449999928474426,0.0,0.6929548382759094,0.004449999891221523,0.004449999891221523,0.004449999891221523,0.7021073698997498,0.4965854585170746,-0.013605671003460884,0.49319717288017273,2.0788277765859675e-08,0.4449999928474426,0.0,0.691027820110321,0.004449999891221523,0.69463050365448,0.49931591749191284,-0.0027361952234059572,0.49863189458847046,2.7736525964883185e-08,0.4449999928474426,0.0,0.693031907081604,0.004449999891221523,0.004449999891221523,0.004173437133431435,0.7064193487167358,0.49533581733703613,-0.018522901460528374,0.49073851108551025,1.831448415146042e-08,0.4449999928474426,0.0,0.6892365217208862,0.004449999891221523,0.6956575512886047,0.4988034963607788,-0.004784684628248215,0.49760764837265015,2.6372212857950217e-08,0.41734373569488525,0.0,0.6930301189422607,0.004173437133431435,0.004449999891221523,0.004449999891221523,8.310036743611918e-08,8.310036743611918e-08,18.871386464389865,1.0002127885818481,True,0.6954088062047958,0.455703125,0.0,0.6954088062047958,0.4991307780146599,-0.003477343008853495,0.49826132506132126,2.6981889167387862e-08,0.45570312440395355,0.0,0.6926240622997284,0.004557031090371311
