step,elapsed_sec,active_objective,j_plus_1,j_minus_1,plus1_obj_ce,plus1_obj_prob_true,plus1_obj_margin,plus1_obj_soft_cell_acc,plus1_obj_soft_board_acc,plus1_obj_hard_cell_acc,plus1_obj_hard_board_acc,plus1_obj_entropy,plus1_objective,minus1_obj_ce,minus1_obj_prob_true,minus1_obj_margin,minus1_obj_soft_cell_acc,minus1_obj_soft_board_acc,minus1_obj_hard_cell_acc,minus1_obj_hard_board_acc,minus1_obj_entropy,minus1_objective,j_plus_2,j_minus_2,plus2_obj_ce,plus2_obj_prob_true,plus2_obj_margin,plus2_obj_soft_cell_acc,plus2_obj_soft_board_acc,plus2_obj_hard_cell_acc,plus2_obj_hard_board_acc,plus2_obj_entropy,plus2_objective,minus2_obj_ce,minus2_obj_prob_true,minus2_obj_margin,minus2_obj_soft_cell_acc,minus2_obj_soft_board_acc,minus2_obj_hard_cell_acc,minus2_obj_hard_board_acc,minus2_obj_entropy,minus2_objective,j_plus_3,j_minus_3,plus3_obj_ce,plus3_obj_prob_true,plus3_obj_margin,plus3_obj_soft_cell_acc,plus3_obj_soft_board_acc,plus3_obj_hard_cell_acc,plus3_obj_hard_board_acc,plus3_obj_entropy,plus3_objective,minus3_obj_ce,minus3_obj_prob_true,minus3_obj_margin,minus3_obj_soft_cell_acc,minus3_obj_soft_board_acc,minus3_obj_hard_cell_acc,minus3_obj_hard_board_acc,minus3_obj_entropy,minus3_objective,j_plus,j_minus,raw_scalar,scalar,lr_scale,eps_scale,scalar_scale,best_step,bad_evals,param_l2,param_max_abs,params_finite,loss,cell_acc,board_acc,obj_ce,obj_prob_true,obj_margin,obj_soft_cell_acc,obj_soft_board_acc,obj_hard_cell_acc,obj_hard_board_acc,obj_entropy,objective,scheduler_event
2500,2845.086,board_acc,0.0,0.0,0.6685915589332581,0.5152376890182495,0.060118477791547775,0.530059278011322,1.867159298010524e-38,0.6282009482383728,0.0,0.6871100664138794,0.0,0.6708105206489563,0.5145816802978516,0.05758184194564819,0.5287908911705017,1.8592852618096363e-38,0.6282009482383728,0.0,0.6862260103225708,0.0,0.0,0.0,0.669368326663971,0.5142702460289001,0.056412920355796814,0.528206467628479,7.065484184375232e-39,0.6282009482383728,0.0,0.688288152217865,0.0,0.6724933981895447,0.513447105884552,0.053209979087114334,0.526604950428009,8.661274467757547e-39,0.6282009482383728,0.0,0.686835527420044,0.0,0.0,0.0,0.6728988289833069,0.5117117166519165,0.04647570103406906,0.5232378840446472,8.714955409328902e-40,0.6282009482383728,0.0,0.6899164915084839,0.0,0.6750575304031372,0.5113046169281006,0.04487454146146774,0.522437334060669,1.4105386263985749e-39,0.6282009482383728,0.0,0.6885837912559509,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,1500,1,19.08430444867605,1.0037431716918945,True,0.6679355874657631,0.6343587239583334,0.0,0.6679355874657631,0.5159261673688889,0.06282170116901398,0.5314108803868294,2.3331102877361792e-38,0.6343587189912796,0.0,0.6863866522908211,0.0,restore_best_decay_to_0.25
2750,3126.151,board_acc,0.0,0.0,0.6748907566070557,0.5112976431846619,0.044822532683610916,0.5224112272262573,1.1366352233677889e-39,0.6246744990348816,0.0,0.6887590885162354,0.0,0.6657809019088745,0.5182106494903564,0.07134407013654709,0.5356720089912415,2.2350304689945564e-37,0.6246744990348816,0.0,0.683892011642456,0.0,0.0,0.0,0.6802797317504883,0.5075668096542358,0.03016010858118534,0.5150800347328186,4.646565577854661e-41,0.6246744990348816,0.0,0.6908664703369141,0.0,0.6616286039352417,0.5213600993156433,0.08310704678297043,0.5415534973144531,1.8423009470870522e-36,0.6246744990348816,0.0,0.6816298961639404,0.0,0.0,0.0,0.6869598031044006,0.5034255981445312,0.013695885427296162,0.5068479776382446,1.1154335776025544e-42,0.6246744990348816,0.0,0.6924825310707092,0.0,0.6576765179634094,0.524280309677124,0.0938410609960556,0.5469205379486084,1.1936331527501555e-35,0.6246744990348816,0.0,0.6796071529388428,0.0,0.0,0.0,0.0,0.0,0.25,0.6400000000000001,0.25,1500,0,19.08426382618913,1.003716230392456,True,0.6707659736275673,0.6223347981770834,0.0,0.6707659736275673,0.5145253166556358,0.057293251156806946,0.5286466255784035,2.582036911906378e-38,0.622334785759449,0.0,0.6863709315657616,0.0,
3000,3412.017,board_acc,0.0,0.0,0.6724919080734253,0.5137913227081299,0.05435220152139664,0.5271760821342468,3.860428171058267e-38,0.6126301884651184,0.0,0.6861142516136169,0.0,0.6741341352462769,0.512588381767273,0.04973031207919121,0.5248651504516602,1.3083374452402802e-38,0.6126301884651184,0.0,0.6869035363197327,0.0,0.0,0.0,0.6724640130996704,0.5137462615966797,0.054180681705474854,0.5270903706550598,3.746241964394295e-38,0.6126301884651184,0.0,0.6862328052520752,0.0,0.6760122776031494,0.5112161636352539,0.044422704726457596,0.5222113132476807,3.7339251114122654e-39,0.6126301884651184,0.0,0.6877943277359009,0.0,0.0,0.0,0.6730717420578003,0.513123631477356,0.05179353058338165,0.5258967876434326,2.1649139219428898e-38,0.6126301884651184,0.0,0.6868823766708374,0.0,0.6787774562835693,0.509277880191803,0.036868587136268616,0.5184342861175537,6.222073467264339e-40,0.6126301884651184,0.0,0.6889321804046631,0.0,0.0,0.0,0.0,0.0,0.25,0.6400000000000001,0.25,1500,1,19.0842598970394,1.0037167072296143,True,0.6675759851932526,0.6357760959201388,0.0,0.6675759851932526,0.516110822558403,0.06354830833151937,0.5317741632461548,2.2098547723137122e-38,0.6357760950922966,0.0,0.6863749772310257,0.0,restore_best_decay_to_0.125
3250,3697.617,board_acc,0.0,0.0,0.6682932376861572,0.5154284238815308,0.060924232006073,0.5304621458053589,1.9452386675337777e-38,0.6354166865348816,0.0,0.6870350241661072,0.0,0.6684407591819763,0.5155206322669983,0.06127602607011795,0.5306379795074463,2.351103327858957e-38,0.6354166865348816,0.0,0.6867031455039978,0.0,0.0,0.0,0.6709210276603699,0.513230562210083,0.05242578312754631,0.5262129306793213,2.997974368336586e-39,0.6354166865348816,0.0,0.6888406276702881,0.0,0.6698477268218994,0.5144016742706299,0.056960735470056534,0.5284802913665771,9.714002741678495e-39,0.6354166865348816,0.0,0.6875545978546143,0.0,0.0,0.0,0.6765145659446716,0.5092958211898804,0.03701271116733551,0.5185063481330872,1.0170203864530225e-40,0.6354166865348816,0.0,0.691162109375,0.0,0.6715598702430725,0.5130599737167358,0.05175673961639404,0.525878369808197,3.1773489795609486e-39,0.6354166865348816,0.0,0.688546895980835,0.0,0.0,0.0,0.0,0.0,0.125,0.5120000000000001,0.125,1500,0,19.084249643439893,1.0037176609039307,True,0.6679616793990135,0.6341349283854166,0.0,0.6679616793990135,0.515923410654068,0.06280810758471489,0.5314040407538414,2.2952901530280542e-38,0.634134940803051,0.0,0.6863658726215363,0.0,
3500,3978.966,board_acc,0.0,0.0,0.6733137369155884,0.5121330618858337,0.04806553199887276,0.5240328311920166,1.8107312509297064e-39,0.6229655146598816,0.0,0.6886491775512695,0.0,0.6683734655380249,0.5169679522514343,0.06660184264183044,0.5333009362220764,1.0274063622550894e-37,0.6229655146598816,0.0,0.6838254332542419,0.0,0.0,0.0,0.6764565110206604,0.5096325278282166,0.03829910233616829,0.5191495418548584,1.7814987636654264e-40,0.6229655146598816,0.0,0.6905384659767151,0.0,0.6668035984039307,0.518962025642395,0.07408309727907181,0.5370415449142456,4.355963405491963e-37,0.6229655146598816,0.0,0.6813550591468811,0.0,0.0,0.0,0.6799730062484741,0.507178008556366,0.02862192504107952,0.5143110156059265,1.688985039050702e-41,0.6229655146598816,0.0,0.6919512748718262,0.0,0.6659091114997864,0.5203568339347839,0.07924988865852356,0.5396249294281006,1.0635707367107529e-36,0.6229655146598816,0.0,0.6794201731681824,0.0,0.0,0.0,0.0,0.0,0.125,0.5120000000000001,0.125,1500,1,19.084254271281488,1.003717303276062,True,0.6657749488949776,0.6435004340277778,0.0,0.6657749488949776,0.5170056521892548,0.06708005396649241,0.5335400179028511,2.591057613124392e-38,0.6435004323720932,0.0,0.6863782778382301,0.0,best
3750,4261.243,board_acc,0.0,0.0,0.669007420539856,0.5147330164909363,0.05827029421925545,0.5291351675987244,7.25910439578792e-39,0.6382378339767456,0.0,0.6877283453941345,0.0,0.66541987657547,0.5177988409996033,0.07003377377986908,0.5350168347358704,6.831425862398443e-38,0.6382378339767456,0.0,0.6851214170455933,0.0,0.0,0.0,0.6712915897369385,0.5129391551017761,0.051307667046785355,0.5256538391113281,1.7898995479590537e-39,0.6382378339767456,0.0,0.6890599727630615,0.0,0.663983941078186,0.5189624428749084,0.07445071637630463,0.5372254252433777,1.4419512538136515e-37,0.6382378339767456,0.0,0.6841990947723389,0.0,0.0,0.0,0.6739643216133118,0.5110064744949341,0.0437498465180397,0.5218749046325684,3.771076336298445e-40,0.6382378339767456,0.0,0.6902760863304138,0.0,0.6628308296203613,0.5197250843048096,0.07733470946550369,0.5386673808097839,2.1434472065601436e-37,0.6382378339767456,0.0,0.6838028430938721,0.0,0.0,0.0,0.0,0.0,0.125,0.5120000000000001,0.125,3500,0,19.084246306225793,1.0037176609039307,True,0.6692471876740456,0.6286756727430556,0.0,0.6692471876740456,0.5152829140424728,0.06028093211352825,0.5301404520869255,2.736094649132862e-38,0.6286756619811058,0.0,0.6863672733306885,0.0,
4000,4557.644,board_acc,0.0,0.0,0.6710224151611328,0.5133177638053894,0.0527811199426651,0.526390552520752,4.178573929724102e-39,0.6385905146598816,0.0,0.6885678172111511,0.0,0.6636066436767578,0.5190442204475403,0.07477178424596786,0.537385880947113,6.286134779443904e-37,0.6385905146598816,0.0,0.6844094395637512,0.0,0.0,0.0,0.6758372783660889,0.5098844170570374,0.039335474371910095,0.5196677446365356,1.789374061034932e-40,0.6385905146598816,0.0,0.6906582713127136,0.0,0.6610307693481445,0.5210832357406616,0.0824468657374382,0.5412234663963318,3.4354866314085336e-36,0.6385905146598816,0.0,0.6828429102897644,0.0,0.0,0.0,0.6814523339271545,0.5063027143478394,0.025157693773508072,0.5125788450241089,6.936427398407845e-42,0.6385905146598816,0.0,0.6922283172607422,0.0,0.6592393517494202,0.5224817395210266,0.08766160160303116,0.5438308119773865,1.0898948435858308e-35,0.6385905146598816,0.0,0.6817855834960938,0.0,0.0,0.0,0.0,0.0,0.125,0.5120000000000001,0.125,3500,1,19.08422513770451,1.0037152767181396,True,0.6664483547210693,0.6405300564236112,0.0,0.6664483547210693,0.5166768878698349,0.06578063871711493,0.5328903049230576,2.170097342478658e-38,0.6405300572514534,0.0,0.6863651946187019,0.0,restore_best_decay_to_0.0625
4250,4841.576,board_acc,0.0,0.0,0.6628479361534119,0.5190431475639343,0.07493224740028381,0.5374661684036255,1.2205551768643792e-37,0.6480034589767456,0.0,0.6851904988288879,0.0,0.6666953563690186,0.5159452557563782,0.06304914504289627,0.5315245389938354,1.0212122306792037e-38,0.6480034589767456,0.0,0.6876046657562256,0.0,0.0,0.0,0.6610785722732544,0.5204280018806458,0.08018762618303299,0.5400937795639038,3.527755207264715e-37,0.6480034589767456,0.0,0.684152364730835,0.0,0.6686373949050903,0.5144214034080505,0.05714386701583862,0.5285718441009521,2.9144709928474702e-39,0.6480034589767456,0.0,0.6887356042861938,0.0,0.0,0.0,0.659548819065094,0.5215323567390442,0.0843544527888298,0.5421772003173828,7.963626256386337e-37,0.6480034589767456,0.0,0.6834385991096497,0.0,0.6705081462860107,0.513006865978241,0.05163156986236572,0.5258157253265381,8.999475049525413e-40,0.6480034589767456,0.0,0.689713716506958,0.0,0.0,0.0,0.0,0.0,0.0625,0.40960000000000013,0.0625,3500,0,19.084282760458848,1.0037182569503784,True,0.6673164516687393,0.6368679470486112,0.0,0.6673164516687393,0.5162463113665581,0.06408188724890351,0.5320409387350082,3.155137417992475e-38,0.6368679478764534,0.0,0.6863622516393661,0.0,
4500,5122.843,board_acc,0.0,0.0,0.6682810187339783,0.5154070854187012,0.060870859771966934,0.5304354429244995,1.0529395897293677e-38,0.6382107138633728,0.0,0.6870949864387512,0.0,0.6662003397941589,0.5170684456825256,0.06724808365106583,0.5336240530014038,3.3173599958836556e-38,0.6382107138633728,0.0,0.6858181357383728,0.0,0.0,0.0,0.6698390245437622,0.5141961574554443,0.056190744042396545,0.5280953645706177,4.344728691236024e-39,0.6382107138633728,0.0,0.6879804134368896,0.0,0.6660307049751282,0.51728355884552,0.06806875765323639,0.5340343713760376,3.7975020227386824e-38,0.6382107138633728,0.0,0.685553252696991,0.0,0.0,0.0,0.6716328859329224,0.5128231048583984,0.050854045897722244,0.5254270434379578,1.5233950008199027e-39,0.6382107138633728,0.0,0.6889530420303345,0.0,0.6667050123214722,0.5169185996055603,0.06667289137840271,0.5333364009857178,2.9559539115465707e-38,0.6382107138633728,0.0,0.6856192350387573,0.0,0.0,0.0,0.0,0.0,0.0625,0.40960000000000013,0.0625,3500,1,19.084272373926883,1.0037158727645874,True,0.669201135635376,0.6290011935763888,0.0,0.669201135635376,0.5153045356273651,0.06036802846938372,0.5301840081810951,2.2905125134950928e-38,0.6290011927485466,0.0,0.6863701567053795,0.0,restore_best_decay_to_0.05
4750,5402.523,board_acc,0.0,0.0,0.6633388996124268,0.5188326239585876,0.07408761978149414,0.5370438098907471,4.044901266615229e-38,0.6453721523284912,0.0,0.6851208209991455,0.0,0.667536199092865,0.5155093669891357,0.06133788079023361,0.5306689143180847,4.22887634069797e-39,0.6453721523284912,0.0,0.6876410841941833,0.0,0.0,0.0,0.6617617011070251,0.5201785564422607,0.07919018715620041,0.5395950675010681,9.7156955102234e-38,0.6453721523284912,0.0,0.6839704513549805,0.0,0.6701743602752686,0.513590395450592,0.053888484835624695,0.5269442796707153,1.0917838634201445e-39,0.6453721523284912,0.0,0.6888716220855713,0.0,0.0,0.0,0.6605331897735596,0.5212691426277161,0.08329641073942184,0.5416482090950012,1.939539222341768e-37,0.6453721523284912,0.0,0.6829856038093567,0.0,0.6732064485549927,0.5115189552307129,0.04578598216176033,0.5228930115699768,2.4500582609947967e-40,0.6453721523284912,0.0,0.6900078654289246,0.0,0.0,0.0,0.0,0.0,0.05,0.32768000000000014,0.05,3500,0,19.084255439840184,1.0037184953689575,True,0.6685047298669815,0.6318291558159722,0.0,0.6685047298669815,0.5156508162617683,0.06173275085166097,0.530866377055645,2.6022765837920844e-38,0.6318291500210762,0.0,0.6863704845309258,0.0,
5000,5687.021,board_acc,0.0,0.0,0.6697819232940674,0.5151229500770569,0.05963227525353432,0.5298161506652832,3.0808866761334497e-38,0.6260036826133728,0.0,0.6861527562141418,0.0,0.6701977252960205,0.514647901058197,0.057809989899396896,0.5289050340652466,1.8799898670095748e-38,0.6260036826133728,0.0,0.6866958141326904,0.0,0.0,0.0,0.669840395450592,0.5151307582855225,0.05966182425618172,0.5298309326171875,3.234149211513891e-38,0.6260036826133728,0.0,0.6860792636871338,0.0,0.670643150806427,0.5142223238945007,0.05617344379425049,0.5280867218971252,1.2377759018482826e-38,0.6260036826133728,0.0,0.6871092915534973,0.0,0.0,0.0,0.670088529586792,0.5149673819541931,0.05903565138578415,0.5295178294181824,2.941476816851938e-38,0.6260036826133728,0.0,0.6861616969108582,0.0,0.671249508857727,0.5136893391609192,0.0541180782020092,0.527059018611908,7.376764421344953e-39,0.6260036826133728,0.0,0.6875784397125244,0.0,0.0,0.0,0.0,0.0,0.05,0.32768000000000014,0.05,3500,1,19.08424767150665,1.0037171840667725,True,0.6672160550951958,0.6374647352430556,0.0,0.6672160550951958,0.516290195286274,0.06425786297768354,0.5321289449930191,3.3264456648017216e-38,0.6374647319316864,0.0,0.6863749101758003,0.0,restore_best_decay_to_0.05
5250,5966.772,board_acc,0.0,0.0,0.6643518209457397,0.5176456570625305,0.06961619853973389,0.5348080992698669,1.9572866113405032e-38,0.6497395634651184,0.0,0.6865160465240479,0.0,0.6643551588058472,0.5176994800567627,0.06982111930847168,0.5349105596542358,1.9816635994258977e-38,0.6497395634651184,0.0,0.6864043474197388,0.0,0.0,0.0,0.6646499633789062,0.5173794031143188,0.06859439611434937,0.5342972278594971,1.6557498828529246e-38,0.6497395634651184,0.0,0.686755895614624,0.0,0.6646514534950256,0.5174826383590698,0.06898840516805649,0.5344942212104797,1.691755686374365e-38,0.6497395634651184,0.0,0.6865465044975281,0.0,0.0,0.0,0.6651279926300049,0.5169772505760193,0.06704866886138916,0.5335242748260498,1.276983952620398e-38,0.6497395634651184,0.0,0.6870901584625244,0.0,0.6651186347007751,0.5171221494674683,0.06760250777006149,0.5338013172149658,1.3089467298125686e-38,0.6497395634651184,0.0,0.6868075132369995,0.0,0.0,0.0,0.0,0.0,0.05,0.2621440000000001,0.05,3500,0,19.084248109486232,1.0037158727645874,True,0.6677698791027069,0.6348673502604166,0.0,0.6677698791027069,0.5160192623734474,0.06318525830283761,0.5315926447510719,1.959107441048816e-38,0.6348673477768898,0.0,0.6863649114966393,0.0,
5500,6249.17,board_acc,0.0,0.0,0.674719512462616,0.5121786594390869,0.04813767224550247,0.5240688323974609,5.88087130418589e-39,0.6114094853401184,0.0,0.6871439814567566,0.0,0.6720939874649048,0.5142384767532349,0.05604258552193642,0.5280212759971619,2.9047574721524635e-38,0.6114094853401184,0.0,0.6856060028076172,0.0,0.0,0.0,0.676268458366394,0.5110098123550415,0.043613091111183167,0.5218064785003662,2.2975157127653257e-39,0.6114094853401184,0.0,0.6879521608352661,0.0,0.671000599861145,0.5151335597038269,0.05944804474711418,0.5297240018844604,5.695832644568726e-38,0.6114094853401184,0.0,0.6848863959312439,0.0,0.0,0.0,0.6779773235321045,0.5097551941871643,0.03872699290513992,0.519363522529602,8.131608871615124e-40,0.6114094853401184,0.0,0.6887699961662292,0.0,0.6700356602668762,0.5159476399421692,0.06252852082252502,0.5312643051147461,1.0409413359661871e-37,0.6114094853401184,0.0,0.6842002868652344,0.0,0.0,0.0,0.0,0.0,0.05,0.2621440000000001,0.05,3500,1,19.084246823043152,1.0037161111831665,True,0.6682025417685509,0.6331583658854166,0.0,0.6682025417685509,0.5158037543296814,0.062336504459381104,0.5311682671308517,2.8960274878171047e-38,0.6331583708524704,0.0,0.6863655224442482,0.0,restore_best_decay_to_0.05
5750,6528.327,board_acc,0.0,0.0,0.6674363017082214,0.5161221623420715,0.06358491629362106,0.531792402267456,2.0173557923510222e-38,0.6350368857383728,0.0,0.6864893436431885,0.0,0.668232798576355,0.515824556350708,0.06243888661265373,0.5312194228172302,1.7052416426651807e-38,0.6350368857383728,0.0,0.6862974762916565,0.0,0.0,0.0,0.6671412587165833,0.5162049531936646,0.06390588730573654,0.5319529175758362,2.1032813122357235e-38,0.6350368857383728,0.0,0.6866161823272705,0.0,0.6687628030776978,0.5155796408653259,0.06149815022945404,0.5307490825653076,1.4723294427023635e-38,0.6350368857383728,0.0,0.6862645149230957,0.0,0.0,0.0,0.6668903231620789,0.5162678956985474,0.06415151059627533,0.5320757031440735,2.168431181088345e-38,0.6350368857383728,0.0,0.6867392063140869,0.0,0.6693906188011169,0.5152573585510254,0.06026066839694977,0.5301303267478943,1.2084018834391058e-38,0.6350368857383728,0.0,0.6862900257110596,0.0,0.0,0.0,0.0,0.0,0.05,0.2097152000000001,0.05,3500,0,19.084244762833332,1.0037190914154053,True,0.6691460609436035,0.6291029188368056,0.0,0.6691460609436035,0.5153312012553215,0.06047177966684103,0.5302358865737915,2.3338123207505752e-38,0.6291029080748558,0.0,0.6863713040947914,0.0,
6000,6806.962,board_acc,0.0,0.0,0.6648781895637512,0.517535924911499,0.06914772093296051,0.5345738530158997,1.7837013245916522e-38,0.6461317539215088,0.0,0.6862067580223083,0.0,0.6653540730476379,0.5171324610710144,0.06760021299123764,0.5338001251220703,1.3670658638801332e-38,0.6461317539215088,0.0,0.6865461468696594,0.0,0.0,0.0,0.6646462678909302,0.5177137851715088,0.06982915848493576,0.5349145531654358,1.9994271594089112e-38,0.6461317539215088,0.0,0.6860790848731995,0.0,0.6655918955802917,0.516917884349823,0.06677591800689697,0.5333880186080933,1.183173606536634e-38,0.6461317539215088,0.0,0.686741828918457,0.0,0.0,0.0,0.6644207835197449,0.5178703665733337,0.07042886316776276,0.5352144241333008,2.2054724040450751e-38,0.6461317539215088,0.0,0.6859875917434692,0.0,0.6658254265785217,0.5167026519775391,0.06594875454902649,0.532974362373352,1.021960804318846e-38,0.6461317539215088,0.0,0.6869427561759949,0.0,0.0,0.0,0.0,0.0,0.05,0.2097152000000001,0.05,3500,1,19.084223253872118,1.0037174224853516,True,0.6683013811707497,0.6327921549479166,0.0,0.6683013811707497,0.5157524794340134,0.06213520793244243,0.5310676023364067,2.6767643552863505e-38,0.6327921450138092,0.0,0.686369776725769,0.0,restore_best_decay_to_0.05
6250,7091.999,board_acc,0.0,0.0,0.6732478737831116,0.5133780241012573,0.05276007950305939,0.5263800024986267,2.405480995026774e-38,0.6121147871017456,0.0,0.686194658279419,0.0,0.673247754573822,0.5131983757019043,0.05207245796918869,0.5260362029075623,1.9876427998433253e-38,0.6121147871017456,0.0,0.6865562796592712,0.0,0.0,0.0,0.6732807755470276,0.5134402513504028,0.05299808457493782,0.5264990329742432,2.5784141174703284e-38,0.6121147871017456,0.0,0.6860369443893433,0.0,0.6732790470123291,0.5130829811096191,0.05163045600056648,0.5258152484893799,1.762171915115612e-38,0.6121147871017456,0.0,0.6867573857307434,0.0,0.0,0.0,0.6733372211456299,0.5134823322296143,0.05315867438912392,0.5265793204307556,2.7136346548628945e-38,0.6121147871017456,0.0,0.6858965158462524,0.0,0.673330545425415,0.5129517912864685,0.05112750828266144,0.5255637764930725,1.5373439461233312e-38,0.6121147871017456,0.0,0.6869702935218811,0.0,0.0,0.0,0.0,0.0,0.05,0.1677721600000001,0.05,3500,0,19.0842572681396,1.003717303276062,True,0.6690607815980911,0.6298285590277778,0.0,0.6690607815980911,0.5153672471642494,0.0606192066334188,0.5303096100687981,3.718387303845062e-38,0.6298285573720932,0.0,0.6863850057125092,0.0,
6500,7371.58,board_acc,0.0,0.0,0.6681234836578369,0.5158250331878662,0.06244919076561928,0.5312245488166809,2.1279839620842271e-38,0.6356879472732544,0.0,0.6864063739776611,0.0,0.6671019792556763,0.5163733959197998,0.06455544382333755,0.5322777628898621,2.840309793960315e-38,0.6356879472732544,0.0,0.6863170266151428,0.0,0.0,0.0,0.6685968041419983,0.5155948996543884,0.06156478449702263,0.5307824015617371,1.9097467201592052e-38,0.6356879472732544,0.0,0.6863997578620911,0.0,0.6665699481964111,0.5166804790496826,0.06573377549648285,0.532866895198822,3.37756370154675e-38,0.6356879472732544,0.0,0.6862269639968872,0.0,0.0,0.0,0.6690391302108765,0.5153980851173401,0.06080933287739754,0.5304046869277954,1.7602427475197762e-38,0.6356879472732544,0.0,0.6863568425178528,0.0,0.6660393476486206,0.5169990062713623,0.06695462763309479,0.5334773063659668,4.066014350317518e-38,0.6356879472732544,0.0,0.6861122846603394,0.0,0.0,0.0,0.0,0.0,0.05,0.1677721600000001,0.05,3500,1,19.084265633471954,1.0037175416946411,True,0.6671654134988785,0.6376410590277778,0.0,0.6671654134988785,0.5163163244724274,0.06436042906716466,0.5321802198886871,1.900871683916558e-38,0.6376410648226738,0.0,0.6863729581236839,0.0,restore_best_decay_to_0.05
6750,7650.612,board_acc,0.0,0.0,0.6696485877037048,0.5152548551559448,0.06012871488928795,0.5300643444061279,2.2033595262205662e-38,0.6253526210784912,0.0,0.6860182285308838,0.0,0.6703072190284729,0.5145983695983887,0.05761200934648514,0.5288059711456299,1.257335786332714e-38,0.6253526210784912,0.0,0.6866855025291443,0.0,0.0,0.0,0.6693280935287476,0.5155937671661377,0.06142367422580719,0.5307118892669678,2.9280108991291623e-38,0.6253526210784912,0.0,0.6856541633605957,0.0,0.6706377863883972,0.5142853856086731,0.05640900135040283,0.5282045006752014,9.579943320193468e-39,0.6253526210784912,0.0,0.6869868040084839,0.0,0.0,0.0,0.6690182089805603,0.5159361958503723,0.06273000687360764,0.5313649773597717,3.888655927323626e-38,0.6253526210784912,0.0,0.6852719187736511,0.0,0.6709638237953186,0.5139855146408081,0.05525459349155426,0.5276272892951965,7.363543170334049e-39,0.6253526210784912,0.0,0.6872657537460327,0.0,0.0,0.0,0.0,0.0,0.05,0.13421772800000006,0.05,3500,0,19.084257296292762,1.0037190914154053,True,0.6676067486405373,0.6356065538194444,0.0,0.6676067486405373,0.5160992741584778,0.06350165186449885,0.5317508205771446,1.8944488674377868e-38,0.635606549680233,0.0,0.6863673627376556,0.0,
7000,7930.648,board_acc,0.0,0.0,0.6694291234016418,0.5151053667068481,0.059609029442071915,0.5298044681549072,1.8254080306555053e-38,0.6294487714767456,0.0,0.6865453720092773,0.0,0.6687945127487183,0.515600860118866,0.06150989234447479,0.5307549238204956,2.5934298712946474e-38,0.6294487714767456,0.0,0.6861783266067505,0.0,0.0,0.0,0.669732928276062,0.5148766040802002,0.05872974917292595,0.529364824295044,1.554068443295048e-38,0.6294487714767456,0.0,0.6867039203643799,0.0,0.668468177318573,0.5158660411834717,0.0625249594449997,0.5312625169754028,3.133888828728686e-38,0.6294487714767456,0.0,0.6859685182571411,0.0,0.0,0.0,0.6700255274772644,0.5146610140800476,0.0579000785946846,0.528950035572052,1.3362807379173813e-38,0.6294487714767456,0.0,0.6868469715118408,0.0,0.6681391000747681,0.5161411762237549,0.06357663124799728,0.5317882895469666,3.8174856598787257e-38,0.6294487714767456,0.0,0.6857410073280334,0.0,0.0,0.0,0.0,0.0,0.05,0.13421772800000006,0.05,3500,1,19.08425965809565,1.0037174224853516,True,0.6698983386158943,0.6260579427083334,0.0,0.6698983386158943,0.5149544402956963,0.05898727849125862,0.529493659734726,2.267131603390602e-38,0.6260579526424408,0.0,0.6863764822483063,0.0,restore_best_decay_to_0.05
7250,8216.474,board_acc,0.0,0.0,0.670695424079895,0.514570951461792,0.05747438967227936,0.5287371873855591,2.5320897125769857e-38,0.622802734375,0.0,0.6863499879837036,0.0,0.6705424785614014,0.5146157145500183,0.05764665827155113,0.5288233160972595,2.5469190937055495e-38,0.622802734375,0.0,0.6864119172096252,0.0,0.0,0.0,0.670746922492981,0.5145555734634399,0.057415008544921875,0.5287075042724609,2.528037717937544e-38,0.622802734375,0.0,0.6863300800323486,0.0,0.6704429388046265,0.5146428346633911,0.05775142461061478,0.5288756489753723,2.552046164526821e-38,0.622802734375,0.0,0.6864562630653381,0.0,0.0,0.0,0.6707812547683716,0.5145455598831177,0.057376544922590256,0.5286882519721985,2.5287366856115493e-38,0.622802734375,0.0,0.6863160729408264,0.0,0.6703305840492249,0.5146709084510803,0.05786041542887688,0.5289301872253418,2.5503917915598393e-38,0.622802734375,0.0,0.686511218547821,0.0,0.0,0.0,0.0,0.0,0.05,0.10737418240000006,0.05,3500,0,19.084250902569135,1.0037167072296143,True,0.6688563823699951,0.6304728190104166,0.0,0.6688563823699951,0.5154732763767242,0.06103419931605458,0.5305171087384224,3.6502832876348743e-38,0.6304728165268898,0.0,0.6863758638501167,0.0,
